"last_name, first_name","player_id","year","player_age","ab","pa","hit","single","double","triple","home_run","strikeout","walk","k_percent","bb_percent","batting_avg","slg_percent","on_base_percent","on_base_plus_slg","isolated_power","babip","b_rbi","r_total_caught_stealing","r_total_stolen_base","b_intent_walk","r_run","xba","xslg","xwoba","xobp","exit_velocity_avg","launch_angle_avg","sweet_spot_percent","barrel_batted_rate","hard_hit_percent","avg_best_speed","avg_hyper_speed","whiff_percent","swing_percent","sprint_speed"
"Stott, Bryson",681082,2022,24,427,466,100,69,19,2,10,89,36,19.1,7.7,".234",".358",".295","0.653","0.124",".274","49","4","12","0","58",".237",".340",".284",".297","88.1","13.1",29.4,4.4,36.8,"97.97018994","93.096499761",17.2,45,"29.0"
"Goldschmidt, Paul",502671,2022,34,561,651,178,102,41,0,35,141,79,21.7,12.1,".317",".578",".404","0.982","0.261",".368","115","0","7","1","106",".261",".482",".367",".357","90.8","15.7",31.8,11.6,47.4,"102.244608246","95.440152299",26.8,41.7,"26.3"
"Garcia, Aramis",605244,2022,29,108,115,23,20,2,0,1,34,3,29.6,2.6,".213",".259",".248","0.507","0.046",".301","4","1","0","0","6",".212",".314",".247",".246","87.5","19.6",35.5,2.6,36.8,"98.567163784","93.291404595",30.8,52.1,"26.0"
"Renfroe, Hunter",592669,2022,30,474,522,121,68,23,1,29,121,39,23.2,7.5,".255",".492",".315","0.807","0.237",".281","72","1","1","1","62",".240",".438",".323",".303","90.5","17.7",32.7,10.9,43.6,"101.645981292","95.173188394",27,47.8,"27.1"
"Bethancourt, Christian",542194,2022,30,318,333,80,52,17,0,11,80,12,24,3.6,".252",".409",".283","0.692","0.157",".304","34","1","5","0","39",".255",".449",".318",".286","90.1","9.4",31.4,11.7,44.8,"101.959454237","95.365619619",34.7,62.5,"28.1"
"Call, Alex",669743,2022,27,114,131,27,18,3,1,5,30,15,22.9,11.5,".237",".412",".336","0.748","0.175",".278","13","3","3","0","18",".209",".290",".279",".311","86.3","18.4",29.8,1.2,31,"96.200864048","92.155563976",24.8,44.6,"28.4"
"Burdick, Peyton",680814,2022,25,92,102,19,11,4,0,4,35,8,34.3,7.8,".207",".380",".284","0.664","0.173",".283","11","0","1","0","8",".205",".387",".296",".283","90","18",35.1,10.5,38.6,"100.275255357","94.431755179",33.6,52.6,"28.2"
"Votto, Joey",458015,2022,38,322,376,66,36,18,1,11,97,44,25.8,11.7,".205",".370",".319","0.689","0.165",".257","41","0","0","0","31",".218",".390",".322",".331","89.7","14.2",32.9,11.1,41.3,"100.424827857","94.43276435",29.6,46.5,"25.3"
"Varsho, Daulton",662139,2022,25,531,592,125,72,23,3,27,145,46,24.5,7.8,".235",".443",".302","0.745","0.208",".269","74","6","16","0","79",".213",".389",".298",".285","87.7","14.9",33.6,10.2,35.6,"99.211725904","93.6867316",25.3,50.6,"28.0"
"Bride, Jonah",681146,2022,26,162,187,33,28,4,0,1,32,19,17.1,10.2,".204",".247",".301","0.548","0.043",".246","6","0","1","0","17",".217",".300",".282",".314","86.9","11.5",31.8,1.5,31.1,"96.774698182","92.509176031",17.1,35.9,"26.9"
"Trout, Mike",545361,2022,30,438,499,124,54,28,2,40,139,54,27.9,10.8,".283",".630",".369","0.999","0.347",".323","80","0","1","8","85",".265",".583",".395",".354","91.6","24.6",37.7,19.7,51,"104.135929733","96.5588815",30.2,43.4,"29.3"
"Knizner, Andrew",668800,2022,27,260,293,56,42,10,0,4,62,26,21.2,8.9,".215",".300",".301","0.601","0.085",".268","25","1","0","0","28",".219",".306",".280",".305","86","15.6",28.6,3.5,33.2,"97.694226667","92.856279899",22.7,48.8,"25.8"
"Velazquez, Andrew",623205,2022,27,322,349,63,46,8,0,9,119,15,34.1,4.3,".196",".304",".236","0.540","0.108",".274","28","1","17","0","37",".202",".312",".246",".243","88","8.2",33,6.6,34,"98.780373093","93.494339433",34.3,53.9,"29.1"
"Taylor, Chris",621035,2022,31,402,454,89,51,25,3,10,160,44,35.2,9.7,".221",".373",".304","0.677","0.152",".336","43","1","10","2","45",".195",".340",".277",".282","87.4","20.4",40.8,10.2,38,"98.711167025","93.447132946",39.9,49.9,"28.5"
"Jung, Josh",673962,2022,24,98,102,20,10,4,1,5,39,4,38.2,3.9,".204",".418",".235","0.653","0.214",".278","14","0","2","0","9",".225",".403",".287",".255","85.5","14.3",40.7,10.2,32.2,"98.305209333","93.279324746",30.8,47,"27.0"
"Thompson, Bubba",669352,2022,24,170,181,45,39,5,0,1,56,7,30.9,3.9,".265",".312",".302","0.614","0.047",".389","9","3","18","0","18",".171",".235",".203",".212","84.8","5.3",21.6,1.7,21.6,"95.6266222","91.8214983",32.6,58.7,"30.3"
"Vosler, Jason",613564,2022,28,98,111,26,15,6,1,4,29,10,26.1,9,".265",".469",".342","0.811","0.204",".333","12","1","1","1","14",".244",".376",".312",".326","84.7","15.2",41.4,4.3,25.7,"96.156387143","92.284307101",26.4,47,"26.7"
"Trevino, Jose",624431,2022,29,335,353,83,59,12,1,11,62,15,17.6,4.2,".248",".388",".283","0.671","0.140",".274","43","1","2","0","39",".239",".364",".281",".275","87.9","13",31,5.1,35,"98.396823259","93.244987844",21.1,50,"25.1"
"Hosmer, Eric",543333,2022,32,380,419,102,75,19,0,8,64,37,15.3,8.8,".268",".382",".334","0.716","0.114",".304","44","0","0","5","38",".258",".379",".311",".327","88.4","3.1",29.3,5.7,39.7,"101.224912803","94.690963706",18.9,49,"25.8"
"Lindor, Francisco",596019,2022,28,630,706,170,114,25,5,26,133,59,18.8,8.4,".270",".449",".339","0.788","0.179",".301","107","6","16","2","98",".254",".427",".331",".326","89.3","13.8",29.2,8.3,41.3,"99.740565418","94.14308743",22.9,47.8,"27.6"
"Melendez, MJ",669004,2022,23,460,534,100,58,21,3,18,131,66,24.5,12.4,".217",".393",".313","0.706","0.176",".258","62","3","2","1","57",".237",".410",".332",".334","90.7","15.1",31,10.4,43.5,"100.595888323","94.716383713",27.8,44.6,"27.8"
"Schwarber, Kyle",656941,2022,29,577,669,126,56,21,3,46,200,86,29.9,12.9,".218",".504",".323","0.827","0.286",".240","94","1","10","3","100",".237",".535",".375",".341","93.3","19.2",35.4,20.1,54.4,"104.793857287","97.247555372",29.4,40.6,"26.4"
"Kepler, Max",596146,2022,29,388,446,88,60,18,1,9,66,49,14.8,11,".227",".348",".318","0.666","0.121",".249","43","2","3","1","54",".266",".412",".338",".353","89.1","11.2",31.9,7.1,39.9,"100.09058546","94.217393221",20,46.1,"27.8"
"Ohtani, Shohei",660271,2022,27,586,666,160,90,30,6,34,161,72,24.2,10.8,".273",".519",".356","0.875","0.246",".320","95","9","11","14","90",".275",".549",".383",".358","92.9","12.1",35,16.8,49.8,"103.823624272","96.520363788",28.1,49.3,"28.2"
"Herrera, Jose",645444,2022,25,111,124,21,19,2,0,0,34,9,27.4,7.3,".189",".207",".250","0.457","0.018",".273","5","0","0","0","9",".152",".180",".186",".215","84.7","3",23.5,0,11.1,"92.613748158","90.421960667",23.5,42.1,"25.3"
"Cabrera, Miguel",408234,2022,39,397,433,101,86,10,0,5,101,28,23.3,6.5,".254",".317",".305","0.622","0.063",".324","43","0","1","3","25",".234",".331",".275",".290","89.9","5",35.2,4.7,38.2,"99.360961867","93.99969786",27,50.2,"23.1"
"Grissom, Vaughn",687093,2022,21,141,156,41,30,6,0,5,34,11,21.8,7.1,".291",".440",".353","0.793","0.149",".350","18","2","5","1","24",".259",".412",".326",".328","84.6","9",35.2,7.4,34.3,"97.006606667","92.504939352",25.6,51.9,"27.7"
"Crawford, J.P.",641487,2022,27,518,603,126,93,24,3,6,80,68,13.3,11.3,".243",".336",".339","0.675","0.093",".275","42","2","3","0","57",".255",".337",".315",".353","85.1","8.9",32.4,2,29.7,"96.663647706","92.35483867",14.3,41.3,"26.9"
"Castro, Rodolfo",666801,2022,23,253,277,59,36,8,4,11,74,22,26.7,7.9,".233",".427",".296","0.723","0.194",".284","27","3","5","0","25",".210",".354",".280",".276","87.3","11.7",25.6,6.7,35,"99.31755","93.717343409",32.8,47.5,"27.4"
"Wade, Tyler",642180,2022,27,147,163,32,26,5,0,1,33,10,20.2,6.1,".218",".272",".272","0.544","0.054",".274","8","5","8","0","22",".212",".278",".248",".267","83.9","11.5",37,1.7,16,"93.738133673","91.012158454",20.9,47.1,"29.1"
"Hoskins, Rhys",656555,2022,29,589,672,145,80,33,2,30,169,72,25.1,10.7,".246",".462",".332","0.794","0.216",".292","79","1","2","0","81",".239",".445",".338",".327","90.1","18.1",37.3,11.1,44.3,"100.842284953","94.804616643",25.7,41.9,"25.9"
"Nido, Tomás",621512,2022,28,284,313,68,50,15,0,3,76,14,24.3,4.5,".239",".324",".276","0.600","0.085",".314","28","0","0","0","31",".238",".374",".284",".276","86.3","8.3",40.1,6.3,33.3,"97.78503301","92.921847902",34.4,60.5,"25.6"
"Slater, Austin",596103,2022,29,277,325,73,49,15,2,7,89,40,27.4,12.3,".264",".408",".366","0.774","0.144",".361","34","1","12","0","49",".259",".429",".351",".363","89","6.6",43.2,10.5,39.5,"99.908713548","94.170847514",31.5,45.2,"28.2"
"Schoop, Jonathan",570731,2022,30,481,510,97,62,23,1,11,107,19,21,3.7,".202",".322",".239","0.561","0.120",".234","38","0","5","1","48",".228",".338",".268",".267","87","9.7",29.1,4.8,38.6,"99.967628556","93.993791257",28.2,55.5,"27.0"
"Mejía, Francisco",642336,2022,26,289,299,70,42,22,0,6,65,7,21.7,2.3,".242",".381",".264","0.645","0.139",".292","31","0","0","0","32",".242",".329",".262",".265","86.8","15.7",39.1,2.7,28,"96.324122655","92.181366356",23.6,61.2,"26.9"
"Naylor, Josh",647304,2022,25,449,498,115,67,28,0,20,80,38,16.1,7.6,".256",".452",".319","0.771","0.196",".268","79","1","6","4","47",".257",".430",".327",".323","89.4","10.3",28.9,8.6,42.8,"101.054916237","94.744173602",19.5,51,"25.3"
"Duran, Jarren",680776,2022,25,204,223,45,25,14,3,3,63,14,28.3,6.3,".221",".363",".283","0.646","0.142",".302","17","1","7","0","23",".219",".353",".282",".281","89.3","7.6",27.5,7.7,38,"99.170221176","93.807350882",28.2,49.9,"29.2"
"Winker, Jesse",608385,2022,28,456,547,100,71,15,0,14,103,84,18.8,15.4,".219",".344",".344","0.688","0.125",".251","53","0","0","1","51",".249",".403",".345",".369","87.7","16.8",32,7.6,34.3,"98.674499266","93.339254492",19.9,43.3,"25.6"
"Bolt, Skye",621450,2022,28,106,116,21,15,2,0,4,30,7,25.9,6,".198",".330",".259","0.589","0.132",".233","13","0","5","0","10",".198",".325",".261",".259","89.2","9.3",29.9,5.2,35.1,"98.380471053","93.373823467",28.9,47.2,"27.8"
"Murphy, Sean",669221,2022,27,537,612,134,77,37,2,18,124,56,20.3,9.2,".250",".426",".332","0.758","0.176",".290","66","0","1","2","67",".255",".439",".344",".340","88.7","11.5",34.7,10.5,41.4,"101.085158756","94.706891435",24,49.3,"26.1"
"Franco, Wander",677551,2022,21,314,344,87,58,20,3,6,33,26,9.6,7.6,".277",".417",".328","0.745","0.140",".290","33","0","8","1","46",".285",".408",".331",".340","87.3","8.2",35.1,4.6,35.8,"98.428767413","93.287600772",13.3,51.3,"27.8"
"Giménez, Andrés",665926,2022,23,491,557,146,100,26,3,17,112,34,20.1,6.1,".297",".466",".371","0.837","0.169",".353","69","3","20","4","66",".257",".400",".326",".336","87.8","11.7",31.3,6.2,37.8,"99.022592","93.615976351",26.4,53.7,"29.3"
"García Jr., Luis",671277,2022,22,360,377,99,67,23,2,7,84,11,22.3,2.9,".275",".408",".295","0.703","0.133",".337","45","4","3","1","29",".260",".409",".305",".285","87.3","5.5",37.4,7.5,36.7,"98.963627429","93.569820789",27.1,53.5,"27.0"
"Heineman, Tyler",623168,2022,31,157,174,34,26,8,0,0,17,8,9.8,4.6,".217",".268",".276","0.544","0.051",".243","9","0","1","0","16",".245",".290",".271",".303","82.7","19.9",34,0,13.2,"92.651305672","90.496265038",15.3,55.3,"26.7"
"Cronenworth, Jake",630105,2022,28,587,684,140,89,30,4,17,131,70,19.2,10.2,".239",".390",".332","0.722","0.151",".275","88","0","3","3","88",".221",".356",".303",".319","87.6","18.2",32.3,5.6,34.1,"97.917362826","93.091918039",18,41.8,"28.2"
"Anderson, Brian",605119,2022,29,338,383,75,50,16,1,8,101,37,26.4,9.7,".222",".346",".311","0.657","0.124",".291","28","0","1","2","43",".229",".379",".309",".317","88.7","7.7",31.1,9.7,42,"100.372461008","94.372032152",30.4,50.7,"27.5"
"Fairchild, Stuart",656413,2022,26,97,110,24,14,4,1,5,34,8,30.9,7.3,".247",".464",".336","0.800","0.217",".328","6","2","0","0","14",".221",".396",".317",".313","88.9","13.3",31.7,9.5,41.3,"99.364164194","93.906276721",35.8,48.2,"29.1"
"Arroyo, Christian",624414,2022,27,280,300,80,57,16,1,6,49,13,16.3,4.3,".286",".414",".322","0.736","0.128",".326","36","1","5","2","32",".292",".430",".330",".330","88.9","9.1",34.9,6.4,42.1,"100.637264188","94.490642232",20.5,57.5,"27.8"
"Ruiz, Keibert",660688,2022,23,394,433,99,70,22,0,7,50,30,11.5,6.9,".251",".360",".313","0.673","0.109",".271","36","1","6","0","33",".277",".403",".328",".337","88","14.9",36.3,3.7,32.3,"97.283247895","92.718755058",14.9,50.9,"25.3"
"Pollock, AJ",572041,2022,34,489,527,120,79,26,1,14,98,32,18.6,6.1,".245",".389",".292","0.681","0.144",".278","56","1","3","0","61",".258",".419",".317",".305","88.8","11.6",32.9,9.4,42,"100.414319188","94.34853632",24.7,53.6,"27.8"
"Brantley, Michael",488726,2022,35,243,277,70,50,14,1,5,30,31,10.8,11.2,".288",".416",".370","0.786","0.128",".311","26","1","1","2","28",".310",".467",".374",".390","89.8","10.7",39.5,6,45.1,"99.739801321","94.323002844",12.7,41.5,"25.4"
"Senzel, Nick",669222,2022,27,373,420,86,68,13,0,5,76,30,18.1,7.1,".231",".306",".296","0.602","0.075",".276","25","5","8","0","45",".249",".355",".299",".313","87.2","11.7",35,3.3,33.9,"97.72590723","92.94147061",21.8,47.7,"28.7"
"Casali, Curt",592200,2022,33,148,176,30,21,4,0,5,50,24,28.4,13.6,".203",".331",".318","0.649","0.128",".263","17","0","0","0","20",".189",".325",".289",".309","87.1","25.4",35,6,39,"98.0141006","93.131572828",27.3,47.6,"24.6"
"Benintendi, Andrew",643217,2022,27,461,521,140,109,23,3,5,77,52,14.8,10,".304",".399",".373","0.772","0.095",".352","51","3","8","0","54",".273",".407",".334",".347","89.2","12.6",39.2,5.1,38.7,"98.21078057","93.391636347",20.7,48.2,"27.6"
"Miller, Brad",543543,2022,32,222,241,47,37,3,0,7,70,18,29,7.5,".212",".320",".270","0.590","0.108",".274","32","2","4","0","20",".205",".344",".269",".264","91.1","14.1",27.5,7.8,39.9,"100.033437368","94.372039868",36.3,50.7,"27.1"
"Massey, Michael",686681,2022,24,173,194,42,28,9,1,4,46,9,23.7,4.6,".243",".376",".307","0.683","0.133",".304","17","0","3","0","16",".243",".450",".332",".310","89.3","16.4",35.1,13,38.2,"99.036690645","93.797110403",27.8,54.5,"27.1"
"Trejo, Alan",676701,2022,26,118,125,32,22,6,0,4,31,5,24.8,4,".271",".424",".312","0.736","0.153",".337","17","2","1","0","15",".242",".375",".291",".285","86.2","13.6",37.9,4.6,31.4,"96.419990698","92.215872674",25,52.6,"26.8"
"Camargo, Johan",622666,2022,28,152,166,36,30,3,0,3,37,13,22.3,7.8,".237",".316",".297","0.613","0.079",".295","15","0","0","0","8",".225",".309",".267",".286","86.4","11.6",37.1,2.6,27.6,"96.285072982","92.157890439",24.9,48.7,"24.8"
"Mullins, Cedric",656775,2022,27,608,672,157,105,32,4,16,126,47,18.8,7,".258",".403",".318","0.721","0.145",".299","64","10","34","2","89",".232",".349",".288",".297","88.8","17.4",29.3,4.9,37.3,"98.895231356","93.569582691",22.2,51.3,"28.5"
"Zavala, Seby",664874,2022,28,178,205,48,32,14,0,2,64,19,31.2,9.3,".270",".382",".347","0.729","0.112",".404","21","0","0","0","22",".207",".326",".283",".295","88.8","22.7",41.2,9.2,37,"98.11221069","93.374340172",37.6,53.5,"26.0"
"Moore, Dylan",664238,2022,29,205,255,46,27,11,2,6,75,34,29.4,13.3,".224",".385",".368","0.753","0.161",".320","24","8","21","2","41",".202",".360",".322",".350","87.2","20.7",39.4,12.9,36.4,"98.982847692","93.508799615",27.9,38.7,"28.3"
"Bart, Joey",663698,2022,25,261,291,56,39,6,0,11,112,26,38.5,8.9,".215",".364",".296","0.660","0.149",".326","25","1","2","0","34",".210",".370",".296",".292","87.3","16.3",32.2,10.1,43,"101.289725342","94.721199726",38,47.2,"27.2"
"Díaz, Elias",553869,2022,31,351,381,80,51,18,2,9,82,25,21.5,6.6,".228",".368",".281","0.649","0.140",".270","51","1","0","0","29",".222",".339",".274",".278","88.4","11.1",28.3,5.9,39.3,"100.058292985","94.204058315",22.7,51.8,"26.1"
"Suzuki, Seiya",673548,2022,27,397,446,104,66,22,2,14,110,42,24.7,9.4,".262",".433",".336","0.769","0.171",".326","46","5","9","3","54",".247",".419",".327",".325","89.6","11.2",36.9,11,41.3,"100.244268881","94.350662098",22.8,39,"28.3"
"Moncada, Yoán",660162,2022,27,397,433,84,53,18,1,12,114,32,26.3,7.4,".212",".353",".273","0.626","0.141",".265","51","0","2","2","41",".220",".375",".289",".282","88.7","15.7",35.1,9.8,37.5,"99.519949858","93.912687082",27.8,47.1,"27.4"
"Azocar, José",640492,2022,26,202,216,52,40,9,3,0,44,12,20.4,5.6,".257",".332",".298","0.630","0.075",".327","10","6","5","0","24",".241",".317",".272",".285","88.3","9.4",31.3,2.5,30.6,"97.407050789","92.782399276",24.1,55.7,"29.4"
"Allen, Nick",669397,2022,23,299,326,62,45,13,0,4,64,19,19.6,5.8,".207",".291",".256","0.547","0.084",".250","19","2","3","0","31",".210",".266",".238",".259","83.9","7.6",26,1.2,22.3,"94.329041897","91.214480087",23.4,53,"27.7"
"Mercado, Óscar",640458,2022,27,121,128,25,14,6,1,4,29,5,22.7,3.9,".207",".372",".242","0.614","0.165",".236","16","2","2","0","17",".203",".350",".258",".239","86.3","22.2",33.3,6.5,29,"96.400118085","92.245220968",26.6,56.7,"28.4"
"Vogt, Stephen",519390,2022,37,168,191,27,15,4,1,7,46,17,24.1,8.9,".161",".321",".241","0.562","0.160",".168","23","0","1","0","18",".211",".350",".282",".287","87","21",38.9,7.9,27.8,"96.256857778","92.21418128",27.1,46.5,"25.7"
"Lopez, Alejo",664670,2022,26,145,156,38,31,5,1,1,21,9,13.5,5.8,".262",".331",".314","0.645","0.069",".301","10","1","3","1","15",".249",".329",".280",".303","83.8","9.3",37.9,0.8,20.2,"94.42221","91.277312397",16.3,50.6,"26.6"
"Anderson, Tim",641313,2022,29,332,351,100,81,13,0,6,55,14,15.7,4,".301",".395",".339","0.734","0.094",".347","25","0","13","1","50",".297",".432",".336",".335","88.2","3.3",37.5,5.8,41.2,"98.957560507","93.5528044",23.2,57.9,"28.4"
"Rosario, Amed",642708,2022,26,637,670,180,134,26,9,11,111,25,16.6,3.7,".283",".403",".312","0.715","0.120",".326","71","4","18","0","86",".276",".396",".310",".308","88.4","5",31.1,4.5,38.3,"99.690201132","93.991990529",21,53.1,"29.4"
"Papierski, Michael",657709,2022,26,91,103,13,11,1,0,1,26,10,25.2,9.7,".143",".187",".228","0.415","0.044",".188","4","0","0","0","7",".171",".204",".217",".253","77.4","12.2",28.4,0,9,"88.340397273","89.381348308",19.1,43.5,"24.7"
"Tucker, Kyle",663656,2022,25,544,609,140,81,28,1,30,95,59,15.6,9.7,".257",".478",".330","0.808","0.221",".261","107","4","25","4","71",".262",".482",".353",".336","90","19",34.4,10.2,42.4,"100.332560357","94.468288036",20,52.7,"26.7"
"Estrada, Thairo",642731,2022,26,488,541,127,89,22,2,14,89,33,16.5,6.1,".260",".400",".322","0.722","0.140",".290","62","6","21","0","71",".246",".352",".299",".312","86.2","8.1",31.6,4.4,31.1,"97.092146345","92.54814231",20.3,49.2,"28.2"
"Luplow, Jordan",656669,2022,28,205,234,36,20,5,0,11,60,25,25.6,10.7,".176",".361",".274","0.635","0.185",".185","28","1","5","1","26",".198",".351",".288",".293","87.2","17.7",24,7.5,32.9,"97.877095068","92.98903131",29.9,47.9,"27.7"
"Drury, Brandon",592273,2022,29,518,568,136,75,31,2,28,126,38,22.2,6.7,".263",".492",".320","0.812","0.229",".293","87","3","2","0","87",".242",".420",".316",".303","89.1","13.8",34.8,10.4,42.2,"100.586892132","94.438998321",21.5,45.9,"27.0"
"Rizzo, Anthony",519203,2022,32,465,548,104,50,21,1,32,101,58,18.4,10.6,".224",".480",".338","0.818","0.256",".216","75","5","6","6","77",".238",".453",".349",".350","89.4","19.3",33.9,10.9,40.8,"99.612268626","94.102554011",22.8,46.1,"25.5"
"Carpenter, Kerry",681481,2022,24,103,113,26,15,4,1,6,32,6,28.3,5.3,".252",".485",".310","0.795","0.233",".303","10","0","0","0","16",".211",".397",".294",".274","87.2","14.5",37.5,11.1,36.1,"97.789840556","92.926224583",27.8,52.5,"27.3"
"Thomas, Alek",677950,2022,22,381,411,88,62,17,1,8,74,22,18,5.4,".231",".344",".275","0.619","0.113",".263","39","3","4","0","45",".238",".335",".277",".285","87.4","2.6",27.9,3.8,34.6,"98.660118182","93.330771656",25,49.2,"29.3"
"Hernandez, Yadiel",628450,2022,34,305,327,82,57,16,0,9,74,19,22.6,5.8,".269",".410",".312","0.722","0.141",".326","41","1","2","0","30",".247",".411",".313",".296","88.8","3.5",35.6,8.6,42.1,"98.936412348","93.716495522",29.5,51.5,"25.6"
"Cabrera, Oswaldo",665828,2022,23,154,171,38,23,8,1,6,44,15,25.7,8.8,".247",".429",".312","0.741","0.182",".305","19","2","3","0","21",".220",".361",".287",".288","86.8","21.5",41.1,6.3,34.8,"97.586874909","92.793437455",26.9,52.4,"27.6"
"Gamel, Ben",592325,2022,30,371,423,86,55,20,2,9,98,48,23.2,11.3,".232",".369",".324","0.693","0.137",".291","46","1","5","2","42",".244",".372",".316",".335","88.8","11.3",38,6.2,37.6,"99.298905","93.815298881",24.1,43.1,"27.9"
"Newman, Kevin",621028,2022,28,288,309,79,57,18,2,2,48,16,15.5,5.2,".274",".372",".316","0.688","0.098",".322","24","2","8","0","31",".260",".332",".285",".304","85.8","13.1",31.7,1.6,27.2,"96.298301429","92.167220464",15.8,48.1,"27.9"
"Bregman, Alex",608324,2022,28,548,656,142,81,38,0,23,77,87,11.7,13.3,".259",".454",".366","0.820","0.195",".260","93","2","1","1","93",".257",".416",".350",".369","88.9","19.5",36.2,7.3,37.8,"98.378645333","93.364139021",14.9,40.3,"26.6"
"Duvall, Adam",594807,2022,33,287,315,61,32,16,1,12,101,21,32.1,6.7,".213",".401",".276","0.677","0.188",".278","36","2","0","0","39",".209",".395",".293",".274","88.3","23.4",36.2,12.8,41,"100.566076596","94.3357175",29.2,50.5,"28.0"
"Alberto, Hanser",593643,2022,29,156,159,38,25,9,2,2,25,3,15.7,1.9,".244",".365",".258","0.623","0.121",".279","15","1","0","0","13",".216",".304",".234",".231","82.9","10.8",30.5,1.5,18.3,"93.791635156","91.008477165",26.2,61.6,"25.9"
"Solano, Donovan",456781,2022,34,278,304,79,59,16,0,4,61,19,20.1,6.3,".284",".385",".339","0.724","0.101",".349","24","0","0","1","22",".268",".393",".315",".325","88.3","10.7",36.1,5.9,41.2,"98.956029815","93.601690602",20.9,49.5,"25.9"
"Rodríguez, Julio",677594,2022,21,511,560,145,89,25,3,28,145,40,25.9,7.1,".284",".509",".345","0.854","0.225",".345","75","7","25","4","84",".254",".460",".337",".319","92","10.1",32.7,13.1,50.7,"103.718795769","96.379006446",30.4,50.2,"29.7"
"Chang, Yu",644374,2022,26,168,190,35,25,6,0,4,59,16,31.1,8.4,".208",".315",".289","0.604","0.107",".290","15","1","0","0","19",".213",".357",".290",".294","88.8","14.3",35.1,9,36.9,"99.67517875","93.930700901",29.3,47.5,"28.4"
"Hilliard, Sam",656541,2022,28,174,200,32,23,6,1,2,57,23,28.5,11.5,".184",".264",".280","0.544","0.080",".256","14","1","5","0","26",".216",".361",".303",".312","92","13.4",27.7,9.2,48.7,"102.616565833","95.872595546",35.1,43.9,"28.7"
"Allen, Greg",656185,2022,29,118,134,22,16,4,0,2,42,10,31.3,7.5,".186",".271",".260","0.531","0.085",".267","8","2","8","0","17",".176",".246",".229",".251","87.6","8.5",25,2.5,32.5,"97.13406027","92.677602568",30.2,46.1,"28.3"
"Velázquez, Nelson",676369,2022,23,185,206,38,22,7,3,6,65,19,31.6,9.2,".205",".373",".286","0.659","0.168",".281","26","2","5","0","20",".209",".399",".305",".291","89.2","12.3",35,13.3,43.6,"100.265489661","94.367476923",36.5,47.4,"28.2"
"Aguilar, Jesús",542583,2022,32,464,507,109,74,19,0,16,119,28,23.5,5.5,".235",".379",".281","0.660","0.144",".278","51","0","1","1","39",".240",".393",".298",".288","87.7","19.1",39.7,6.9,36,"98.459753543","93.301003066",27,49.5,"24.0"
"Bichette, Bo",666182,2022,24,652,697,189,121,43,1,24,155,41,22.2,5.9,".290",".469",".333","0.802","0.179",".347","93","8","13","0","91",".274",".440",".330",".318","91.9","8.5",33.3,9.6,50.3,"102.743171296","96.003278846",23,55.9,"27.5"
"McCormick, Chas",676801,2022,27,359,407,88,60,12,2,14,106,46,26,11.3,".245",".407",".332","0.739","0.162",".308","44","3","4","0","47",".232",".414",".325",".321","88.1","12.8",33.5,10.2,39,"98.903106371","93.652024395",32.6,48.4,"28.6"
"Meadows, Austin",640457,2022,27,128,147,32,24,6,2,0,17,16,11.6,10.9,".250",".328",".347","0.675","0.078",".288","11","1","0","0","9",".308",".460",".380",".398","87.8","17.2",34.2,6.3,39.6,"99.928750727","94.100384273",13.2,41,"27.2"
"Swanson, Dansby",621020,2022,28,640,696,177,119,32,1,25,182,49,26.1,7,".277",".447",".329","0.776","0.170",".348","96","7","18","0","99",".257",".461",".337",".314","90.2","15.7",37,10.8,46.3,"100.839209567","94.810341952",30.7,49.4,"28.4"
"Grossman, Robbie",543257,2022,32,411,477,86,59,19,1,7,129,56,27,11.7,".209",".311",".310","0.621","0.102",".283","45","2","6","0","40",".205",".305",".281",".307","86.7","21.1",38.5,3.5,30.4,"96.176090559","92.129787754",23.9,40.9,"27.9"
"Moniak, Mickey",666160,2022,24,106,112,18,11,3,1,3,44,4,39.3,3.6,".170",".302",".207","0.509","0.132",".254","8","0","1","0","13",".158",".265",".206",".196","84.9","19.1",22.2,7.9,31.7,"98.719537419","93.466598689",37.9,58.3,"28.2"
"Story, Trevor",596115,2022,29,357,396,85,47,22,0,16,122,32,30.8,8.1,".238",".434",".303","0.737","0.196",".309","66","0","13","4","53",".221",".397",".301",".290","88.9","17.8",36,11.3,40.6,"100.613635333","94.400984812",30.8,49.8,"28.4"
"Huff, Sam",669087,2022,24,121,132,29,21,4,0,4,42,11,31.8,8.3,".240",".372",".303","0.675","0.132",".333","10","0","1","1","9",".226",".385",".294",".290","88.9","9.7",35.4,10.1,36.7,"99.99883625","94.152076329",39,53.3,"27.0"
"Verdugo, Alex",657077,2022,26,593,644,166,115,39,1,11,86,42,13.4,6.5,".280",".405",".328","0.733","0.125",".309","74","3","1","2","75",".278",".428",".329",".327","89.1","8.4",37.8,6,38.2,"99.112574241","93.706486823",15.5,45.3,"26.8"
"Gordon, Nick",624503,2022,26,405,443,110,69,28,4,9,105,19,23.7,4.3,".272",".427",".316","0.743","0.155",".340","50","4","6","1","45",".261",".464",".333",".308","90.6","12.5",36.6,9.4,44.7,"99.949105229","94.408223268",28,59.4,"27.8"
