"last_name, first_name","player_id","year","player_age","ab","pa","hit","single","double","triple","home_run","strikeout","walk","k_percent","bb_percent","batting_avg","slg_percent","on_base_percent","on_base_plus_slg","isolated_power","babip","b_rbi","r_total_caught_stealing","r_total_stolen_base","b_intent_walk","r_run","xba","xslg","xwoba","xobp","exit_velocity_avg","launch_angle_avg","sweet_spot_percent","barrel_batted_rate","hard_hit_percent","avg_best_speed","avg_hyper_speed","whiff_percent","swing_percent","sprint_speed"
"Cruz, Nelson",443558,2021,40,513,584,136,82,21,1,32,126,51,21.6,8.7,".265",".497",".334","0.831","0.232",".286","86","0","3","10","79",".264",".512",".363",".341","92.9","11.8",31.8,13.6,52.5,"105.497885455","97.364589369",30.7,51,"26.0"
"Bell, Josh",605137,2021,28,498,568,130,78,24,1,27,101,65,17.8,11.4,".261",".476",".347","0.823","0.215",".276","88","0","0","2","75",".272",".481",".362",".358","92.5","4.9",28.5,8.8,52,"103.31235455","96.348443033",24.1,46.7,"26.2"
"Luplow, Jordan",656669,2021,27,163,193,33,14,8,0,11,57,28,29.5,14.5,".202",".454",".326","0.780","0.252",".232","28","2","1","0","23",".188",".397",".315",".314","86.8","23.1",28.3,10.4,32.1,"98.332540943","93.22431581",31,43.4,"27.5"
"Bote, David",623520,2021,28,291,327,58,38,10,2,8,73,27,22.3,8.3,".199",".330",".276","0.606","0.131",".235","35","1","0","0","32",".226",".393",".308",".304","89.9","9.8",27.5,9.9,43.7,"102.139621636","95.308141545",25,47.4,"27.2"
"Moreland, Mitch",519048,2021,35,229,252,52,30,11,1,10,58,18,23,7.1,".227",".415",".286","0.701","0.188",".256","30","0","0","0","28",".226",".395",".297",".286","91","12.9",31.6,9.2,47.7,"101.311393218","95.136",30.4,47.7,"24.5"
"Newman, Kevin",621028,2021,27,517,554,117,87,22,3,5,41,27,7.4,4.9,".226",".309",".265","0.574","0.083",".236","39","1","6","3","50",".255",".330",".275",".293","85.3","9.9",32,1.6,26,"95.837500212","91.93298839",12.1,44.9,"28.4"
"Ahmed, Nick",605113,2021,31,434,473,96,58,30,3,5,104,34,22,7.2,".221",".339",".280","0.619","0.118",".279","38","2","7","3","46",".208",".290",".249",".268","87.2","10.1",27.9,2.4,27.9,"96.727999817","92.379487034",26.9,50,"27.8"
"Locastro, Tim",641796,2021,28,139,156,25,19,4,0,2,33,7,21.2,4.5,".180",".252",".263","0.515","0.072",".219","7","3","5","0","15",".207",".268",".258",".288","82.1","14.3",32.7,0.9,16.8,"93.378920566","90.917769905",22.7,46.4,"30.6"
"Ruiz, Rio",547004,2021,27,125,141,21,14,4,0,3,38,12,27,8.5,".168",".272",".243","0.515","0.104",".209","10","0","2","0","11",".184",".288",".249",".262","86.8","9.9",25.6,4.4,26.7,"96.102412889","92.110976966",29,54.3,"25.7"
"Taylor, Tyrone",621438,2021,27,243,271,60,36,9,3,12,59,20,21.8,7.4,".247",".457",".321","0.778","0.210",".277","43","1","6","1","33",".239",".401",".314",".315","88.6","16",29.7,7.6,37.3,"99.420409247","93.871791838",23.6,49.2,"28.6"
"Nootbaar, Lars",663457,2021,23,109,124,26,17,3,1,5,28,13,22.6,10.5,".239",".422",".317","0.739","0.183",".273","15","1","2","1","15",".213",".349",".286",".297","89.1","12.1",24.1,4.8,36.1,"98.497854","93.381708608",26.2,39.6,"28.4"
"Anderson, Brian",605119,2021,28,233,264,58,42,9,0,7,65,26,24.6,9.8,".249",".378",".337","0.715","0.129",".317","28","0","5","2","24",".215",".374",".299",".307","88.8","11.3",33.9,7.7,38.7,"98.54644369","93.476804821",28.3,50.2,"27.0"
"Taveras, Leody",665750,2021,22,174,185,28,17,6,2,3,60,9,32.4,4.9,".161",".270",".207","0.477","0.109",".225","9","1","10","0","14",".205",".308",".246",".248","87.2","7",28.7,6.1,35.7,"99.013746","93.699124455",26.6,48.8,"29.7"
"Hicks, Aaron",543305,2021,31,108,126,21,14,3,0,4,30,14,23.8,11.1,".194",".333",".294","0.627","0.139",".224","14","0","0","0","13",".240",".421",".333",".338","89.3","19.1",36.3,10,38.8,"99.389002","93.814209",29.3,40.7,"26.7"
"Smith, Dominic",642086,2021,26,446,493,109,78,20,0,11,112,32,22.7,6.5,".244",".363",".304","0.667","0.119",".298","58","1","2","2","43",".262",".420",".325",".323","89","14.9",40.6,6.5,40.6,"99.236681294","93.860401735",27.7,52,"26.3"
"Hoskins, Rhys",656555,2021,28,389,443,96,40,29,0,27,108,47,24.4,10.6,".247",".530",".334","0.864","0.283",".270","71","2","3","0","64",".249",".564",".378",".336","91.2","21.7",36.7,17,46.3,"101.79413669","95.329740106",26.4,44.4,"26.4"
"Alonso, Pete",624413,2021,26,561,637,147,80,27,3,37,127,60,19.9,9.4,".262",".519",".344","0.863","0.257",".274","94","0","3","6","81",".271",".542",".377",".352","91","14.7",34.5,14.8,47.3,"103.709055662","96.163804165",24.9,49.3,"26.0"
"Bogaerts, Xander",593428,2021,28,529,603,156,98,34,1,23,113,62,18.7,10.3,".295",".493",".370","0.863","0.198",".333","79","1","5","2","90",".280",".468",".359",".359","89.6","12.5",36.4,9.7,43,"100.949849336","94.630657583",22,45.7,"27.7"
"Nola, Austin",543592,2021,31,173,194,47,33,12,0,2,19,14,9.8,7.2,".272",".376",".340","0.716","0.104",".292","29","1","0","0","15",".255",".348",".301",".326","89.7","14.7",30.1,0.6,41,"99.429194103","94.078545419",12.2,45,"26.1"
"Giménez, Andrés",665926,2021,22,188,210,41,26,10,0,5,54,11,25.7,5.2,".218",".351",".282","0.633","0.133",".273","16","0","11","0","23",".211",".319",".268",".277","86.4","8.8",23.2,3.6,30.4,"97.644551618","92.876778593",29.9,58,"29.1"
"McGuire, Reese",624512,2021,26,198,217,50,34,15,0,1,44,15,20.3,6.9,".253",".343",".310","0.653","0.090",".318","10","0","0","0","22",".237",".328",".281",".298","87.5","13.4",39.7,2.6,32.7,"97.267607105","92.776742384",21.4,50.3,"26.4"
"Marisnick, Jake",545350,2021,30,176,198,38,23,7,3,5,65,11,32.8,5.6,".216",".375",".286","0.661","0.159",".306","24","1","4","0","21",".196",".294",".259",".272","88.2","15.2",34.8,6.1,36.5,"99.732177544","94.049096991",33.4,52.3,"28.8"
"Taylor, Michael A.",572191,2021,30,483,528,118,89,16,1,12,144,33,27.3,6.3,".244",".356",".297","0.653","0.112",".319","54","7","14","0","58",".246",".390",".300",".299","89.4","12.1",30.6,6.6,40.2,"100.404271228","94.393365396",31.2,51.9,"28.2"
"Gonzalez, Marwin",503556,2021,32,276,307,55,36,14,0,5,78,20,25.4,6.5,".199",".304",".275","0.579","0.105",".258","28","2","3","0","30",".218",".334",".281",".292","87.9","8.9",31.5,4.5,34.5,"98.802506327","93.488964462",24.2,47,"26.8"
"White, Eli",642201,2021,27,198,220,35,22,6,1,6,66,18,30,8.2,".177",".308",".259","0.567","0.131",".230","15","3","4","0","26",".176",".291",".249",".259","85.5","15.6",31.1,6.8,22.7,"95.641756719","91.824571328",30.2,48.7,"30.4"
"Jankowski, Travis",608671,2021,30,131,157,33,24,6,2,1,29,22,18.5,14,".252",".351",".364","0.715","0.099",".317","10","0","5","4","24",".223",".286",".282",".339","85.2","6.9",26,1.9,20.2,"94.839975833","91.483603895",18.8,41,"28.5"
"Alvarez, Yordan",670541,2021,24,537,598,149,80,35,1,33,145,50,24.2,8.4,".277",".531",".346","0.877","0.254",".320","104","0","1","3","92",".275",".565",".386",".347","93.2","14.1",37.2,15.9,54.2,"104.437748426","97.123948655",22.7,43.1,"26.4"
"Hamilton, Billy",571740,2021,30,127,135,28,15,8,3,2,47,4,34.8,3,".220",".378",".242","0.620","0.158",".329","11","0","9","0","23",".200",".265",".216",".224","83.9","18.6",38.1,1.2,20.2,"95.20348575","91.653651013",31.8,55.8,"29.5"
"Adams, Riley",656180,2021,25,99,120,22,11,8,1,2,40,15,33.3,12.5,".222",".384",".358","0.742","0.162",".351","10","0","0","0","13",".197",".366",".319",".338","88.4","11.7",44.1,13.6,42.4,"102.143527333","95.312380678",30.3,39.1,"26.3"
"Segura, Jean",516416,2021,31,514,567,149,105,27,3,14,78,39,13.8,6.9,".290",".436",".348","0.784","0.146",".317","58","3","9","3","76",".266",".396",".319",".328","87.2","5.8",31.1,5.9,37.4,"99.697739358","93.921203784",17.3,48.7,"27.3"
"McCann, James",543510,2021,31,375,412,87,64,12,1,10,115,32,27.9,7.8,".232",".349",".294","0.643","0.117",".304","46","2","1","1","29",".219",".339",".280",".286","87.3","9.3",32.3,6.1,40.7,"99.60505","93.951917356",27,50.2,"26.7"
"Rooker, Brent",667670,2021,26,189,213,38,19,10,0,9,70,15,32.9,7,".201",".397",".291","0.688","0.196",".264","16","0","0","0","25",".238",".463",".341",".324","91","13.1",37.8,12.6,48.7,"102.936339333","95.956213445",33.4,47.8,"27.2"
"Gallagher, Cam",595956,2021,28,112,124,28,21,6,0,1,20,8,16.1,6.5,".250",".330",".298","0.628","0.080",".293","7","0","0","0","9",".250",".314",".275",".299","85.9","14.5",35.8,0,27.4,"96.258460652","92.129230326",15.3,49.9,"24.7"
"Ohtani, Shohei",660271,2021,26,537,639,138,58,26,8,46,189,96,29.6,15,".257",".592",".372","0.964","0.335",".303","100","10","26","20","103",".266",".612",".408",".382","93.6","16.6",35.4,22.3,53.6,"105.900177151","97.802022297",35.1,45.8,"28.8"
"Cronenworth, Jake",630105,2021,27,567,643,151,90,33,7,21,90,55,14,8.6,".266",".460",".340","0.800","0.194",".283","71","3","4","6","94",".276",".443",".344",".351","88.6","12.5",35.8,7.2,35,"98.727004664","93.509905895",13.7,43.2,"28.5"
"Ramírez, Harold",623912,2021,26,339,361,91,62,21,1,7,56,14,15.5,3.9,".268",".398",".305","0.703","0.130",".301","41","1","3","1","33",".262",".395",".302",".300","91.3","6.2",24.5,6.3,47.2,"102.899398392","95.900678077",23.9,55.2,"28.6"
"Valaika, Pat",642162,2021,28,259,281,52,39,8,0,5,76,16,27,5.7,".201",".290",".250","0.540","0.089",".260","25","1","1","0","17",".213",".337",".265",".264","86.8","19.8",40.6,4.8,32.6,"97.799003978","92.940658432",27.3,52.5,"27.0"
"Merrifield, Whit",593160,2021,32,664,720,184,129,42,3,10,103,40,14.3,5.6,".277",".395",".317","0.712","0.118",".309","74","4","40","1","97",".263",".383",".301",".306","86.9","14.1",40,3.5,28.8,"96.198273099","92.10313669",18.3,50,"28.6"
"Marsh, Brandon",669016,2021,23,236,260,60,43,12,3,2,91,20,35,7.7,".254",".356",".317","0.673","0.102",".403","19","1","6","0","27",".265",".414",".324",".326","92","7.7",44.2,10.9,51.7,"101.945319861","95.900136111",33,45.5,"29.1"
"Brantley, Michael",488726,2021,34,469,508,146,106,29,3,8,53,33,10.4,6.5,".311",".437",".362","0.799","0.126",".337","47","0","1","1","68",".312",".466",".361",".365","89.5","9.9",38.8,5.8,42.9,"99.686219375","94.187918365",10.9,45.6,"25.7"
"Tucker, Kyle",663656,2021,24,506,567,149,79,37,3,30,90,53,15.9,9.3,".294",".557",".359","0.916","0.263",".304","92","2","14","5","83",".303",".576",".396",".369","91.4","17.6",42,11.6,47.5,"100.838759238","95.0535942",20.3,52.5,"27.4"
"Ortega, Rafael",542364,2021,30,296,330,86,59,14,2,11,70,30,21.2,9.1,".291",".463",".360","0.823","0.172",".349","33","6","12","1","44",".252",".381",".311",".325","88.3","18.3",36.8,5.7,34.6,"98.23177","93.187027477",21.8,44.9,"27.5"
"Grichuk, Randal",545341,2021,29,511,545,123,75,25,1,22,114,27,20.9,5,".241",".423",".281","0.704","0.182",".266","81","3","0","0","59",".234",".402",".297",".278","89.8","16.1",30.4,8.5,41.1,"101.265902714","94.873053501",23.2,52.3,"28.1"
"Hays, Austin",669720,2021,25,488,529,125,73,26,4,22,107,28,20.2,5.3,".256",".461",".308","0.769","0.205",".286","71","3","4","0","73",".245",".432",".316",".298","88.8","12.5",32.2,9.1,39.2,"99.72384466","93.967000942",24.6,46.4,"27.3"
"Lewis, Kyle",641786,2021,25,130,147,32,23,4,0,5,37,16,25.2,10.9,".246",".392",".333","0.725","0.146",".307","11","0","2","0","15",".252",".471",".350",".338","89.7","16.8",45.2,14,37.6,"100.209424255","94.281546129",34.2,47,"27.7"
"Heim, Jonah",641680,2021,26,265,285,52,29,13,0,10,58,15,20.4,5.3,".196",".358",".239","0.597","0.162",".210","32","1","3","0","22",".230",".372",".285",".275","87.1","15.5",34.6,6.2,37.9,"99.166240095","93.627588278",21.6,50,"26.0"
"Jeffers, Ryan",680777,2021,24,267,293,53,28,10,1,14,108,22,36.9,7.5,".199",".401",".270","0.671","0.202",".269","35","1","0","0","28",".207",".415",".299",".277","89.2","14",35.8,14.5,44,"101.12803275","94.822462956",34.2,46.3,"25.8"
"Lamb, Jake",571875,2021,30,144,170,28,17,4,0,7,51,22,30,12.9,".194",".368",".306","0.674","0.174",".239","19","0","0","0","25",".216",".393",".316",".325","90.6","18.3",34.7,11.6,44.2,"100.34607234","94.472866277",26.9,44.7,"26.1"
"Seager, Corey",608369,2021,27,353,409,108,67,22,3,16,66,48,16.1,11.7,".306",".521",".394","0.915","0.215",".336","57","1","1","2","54",".290",".525",".388",".382","91","10.7",36.6,12.4,49.3,"102.128592069","95.562976483",28.1,53.3,"26.5"
"Sierra, Magneuris",642423,2021,25,209,225,48,41,6,1,0,50,15,22.2,6.7,".230",".268",".281","0.549","0.038",".302","5","0","11","4","27",".227",".264",".240",".279","82.3","7.7",26.3,0,18.8,"93.137664615","90.706650581",22.2,50.3,"28.8"
"Mateo, Jorge",622761,2021,26,194,209,48,32,11,1,4,55,9,26.3,4.3,".247",".376",".293","0.669","0.129",".324","14","3","10","0","19",".243",".361",".287",".289","85.4","14.1",33.3,5.7,31.2,"97.805720714","92.986843669",30.4,50.9,"30.3"
"González, Erik",570481,2021,29,220,229,51,41,7,1,2,40,8,17.5,3.5,".232",".300",".258","0.558","0.068",".274","21","2","2","0","17",".255",".351",".277",".280","87","0.1",27.1,3.3,31.5,"98.552873","93.308669274",25.6,57.1,"27.4"
"Torreyes, Ronald",591720,2021,28,318,344,77,59,10,1,7,41,19,11.9,5.5,".242",".346",".286","0.632","0.104",".258","41","1","2","2","30",".233",".299",".256",".278","82.2","12.2",30.4,0.4,14.1,"92.098592826","90.2509952",14.2,52.8,"26.9"
"Gamel, Ben",592325,2021,29,340,400,84,55,18,3,8,105,51,26.3,12.8,".247",".388",".347","0.735","0.141",".329","26","6","3","2","43",".230",".373",".315",".335","89","16.7",41.5,7.9,36.5,"98.769805556","93.550768069",27.2,44.5,"27.8"
"Verdugo, Alex",657077,2021,25,544,604,157,110,32,2,13,96,51,15.9,8.4,".289",".426",".351","0.777","0.137",".327","63","2","6","6","88",".285",".446",".342",".348","90","7.7",34.9,7.3,43.3,"100.363833673","94.50134427",17.7,44.7,"27.0"
"Gregorius, Didi",544369,2021,31,368,408,77,46,16,2,13,67,25,16.4,6.1,".209",".370",".270","0.640","0.161",".217","54","0","3","1","35",".225",".329",".275",".287","86.1","18.3",32.1,2.3,26.6,"96.254415526","92.127214605",24.6,54.4,"27.7"
"Odor, Rougned",596059,2021,27,322,361,65,38,12,0,15,100,27,27.7,7.5,".202",".379",".286","0.665","0.177",".242","39","1","0","2","42",".202",".374",".290",".287","89.1","19.6",29.6,9,38,"100.043154906","94.176931232",29.1,51,"26.8"
"Torrens, Luis",620443,2021,25,346,378,84,51,16,2,15,99,28,26.2,7.4,".243",".431",".299","0.730","0.188",".294","47","0","0","1","39",".245",".428",".318",".304","90.9","6.1",34.4,10.4,43.2,"100.339014677","94.639265968",27.4,45.3,"26.8"
"Arenado, Nolan",571448,2021,30,593,653,151,80,34,3,34,96,50,14.7,7.7,".255",".494",".312","0.806","0.239",".249","105","0","2","8","81",".248",".420",".311",".308","89","20",34.1,6.7,37.5,"98.719642976","93.570965437",18.5,46.8,"25.5"
"McMahon, Ryan",641857,2021,26,528,596,134,78,32,1,23,147,59,24.7,9.9,".254",".449",".331","0.780","0.195",".306","86","2","6","2","80",".243",".425",".325",".323","90.5","14.3",40.2,7.3,43.5,"100.810510524","94.736908351",29.2,48.8,"26.2"
"Mountcastle, Ryan",663624,2021,24,534,586,136,79,23,1,33,161,41,27.5,7,".255",".487",".309","0.796","0.232",".297","89","3","4","2","77",".245",".457",".326",".303","89.1","16.3",38.9,11.8,39.7,"100.499725842","94.394270947",31.6,55.1,"28.0"
"McKenna, Ryan",663630,2021,24,169,197,31,22,6,1,2,74,24,37.6,12.2,".183",".266",".292","0.558","0.083",".312","14","0","1","0","20",".200",".307",".281",".307","86.5","11.6",40.2,7.2,34,"98.504334583","93.494540947",34.4,44.1,"29.1"
"Blackmon, Charlie",453568,2021,34,514,582,139,97,25,4,13,91,54,15.6,9.3,".270",".411",".351","0.762","0.141",".305","78","0","3","1","76",".291",".450",".359",".369","87.6","10.2",32.6,7,38.5,"99.359821596","93.750499272",20.2,47.3,"27.6"
"Belt, Brandon",474832,2021,33,325,381,89,44,14,2,29,103,48,27,12.6,".274",".597",".378","0.975","0.323",".309","59","2","3","3","65",".243",".525",".374",".354","89.2","23",35.9,17,44.8,"101.188143333","94.847397963",28.3,47.5,"25.6"
"Muncy, Max",571970,2021,30,497,592,124,60,26,2,36,120,83,20.3,14,".249",".527",".368","0.895","0.278",".257","94","1","2","5","95",".271",".580",".407",".387","91.2","15.2",34.9,16.1,46.6,"102.0590325","95.545324574",23.4,37.6,"26.7"
"Guillorme, Luis",641645,2021,26,132,156,35,31,3,0,1,23,23,14.7,14.7,".265",".311",".374","0.685","0.046",".315","5","2","0","2","13",".238",".313",".302",".351","86.4","4.7",34.5,0.9,22.7,"95.402536852","91.796157593",14.7,40.1,"25.9"
"Villar, Jonathan",542340,2021,30,454,505,113,75,18,2,18,132,46,26.1,9.1,".249",".416",".322","0.738","0.167",".313","42","7","14","2","63",".235",".388",".307",".310","88","7",29.9,7.4,34.9,"99.828691447","93.930594182",30.1,49.9,"27.3"
"Almonte, Abraham",501659,2021,32,148,175,32,15,12,0,5,38,26,21.7,14.9,".216",".399",".331","0.730","0.183",".255","19","1","1","0","20",".228",".358",".317",".344","89.3","10.5",32.4,7.2,41.4,"100.118694909","94.254921455",23.2,43,"27.8"
"Kelenic, Jarred",672284,2021,21,337,377,61,33,13,1,14,106,36,28.1,9.5,".181",".350",".265","0.615","0.169",".216","43","4","6","0","41",".223",".413",".314",".304","87.5","14.4",33.2,9.9,39.2,"99.215218783","93.764851609",26.9,47.6,"27.2"
"LeMahieu, DJ",518934,2021,32,597,679,160,125,24,1,10,94,73,13.8,10.8,".268",".362",".349","0.711","0.094",".301","57","2","4","2","84",".283",".397",".340",".366","90.6","5",33.3,3.7,43.5,"100.113305573","94.512956356",14.4,41.4,"26.6"
"VanMeter, Josh",642165,2021,26,274,310,58,33,17,2,6,83,33,26.8,10.6,".212",".354",".297","0.651","0.142",".278","36","2","3","0","26",".203",".321",".274",".289","89.3","19.6",30.1,5.2,36.8,"98.3083825","93.411424635",26.8,39.7,"26.8"
"Tellez, Rowdy",642133,2021,26,297,325,72,45,14,2,11,65,23,20,7.1,".242",".414",".305","0.719","0.172",".275","36","0","0","4","34",".265",".471",".340",".326","92.2","13.4",35.6,11.6,48.1,"103.628501293","96.278980779",23.3,48.5,"25.1"
"Hoerner, Nico",663538,2021,24,149,170,45,35,10,0,0,25,17,14.7,10,".302",".369",".382","0.751","0.067",".360","16","3","5","3","13",".279",".358",".320",".363","87","7.7",31.2,1.6,34.4,"98.079051129","93.101217984",18.8,48.2,"28.8"
"Plawecki, Kevin",608700,2021,30,157,173,45,35,7,0,3,26,12,15,6.9,".287",".389",".349","0.738","0.102",".328","15","0","0","0","15",".258",".428",".327",".323","87.3","13.4",34.1,6.1,34.8,"98.671764242","93.399782061",16.3,46.3,"25.5"
"Olivares, Edward",658668,2021,25,101,111,24,17,2,0,5,19,5,17.1,4.5,".238",".406",".291","0.697","0.168",".244","12","2","2","0","14",".236",".389",".297",".290","87.3","7.9",25,6,31,"97.702625952","92.925749759",24,45.2,"29.2"
"Piña, Manny",444489,2021,34,180,208,34,15,6,0,13,38,22,18.3,10.6,".189",".439",".293","0.732","0.250",".162","33","0","0","0","27",".219",".441",".331",".320","86.5","18.8",32.2,10.5,32.2,"97.71228493","92.909556338",23.8,42.9,"25.1"
"Astudillo, Willians",553902,2021,29,208,216,49,34,8,0,7,12,3,5.6,1.4,".236",".375",".259","0.634","0.139",".221","21","0","0","0","17",".251",".374",".280",".274","85.9","16.8",33.5,4.1,33,"97.826550204","92.937382959",9.9,62.2,"24.2"
"Dickerson, Alex",543105,2021,31,283,312,66,41,10,2,13,76,23,24.4,7.4,".233",".420",".304","0.724","0.187",".273","38","0","1","1","37",".261",".446",".337",".330","87.4","17",35.7,10.1,38.6,"100.298478058","94.200962621",28.3,50.3,"26.7"
"Kirk, Alejandro",672386,2021,22,165,189,40,24,8,0,8,22,19,11.6,10.1,".242",".436",".328","0.764","0.194",".234","24","0","0","0","19",".284",".507",".373",".364","92.3","14.7",31,11,46.9,"101.67216274","95.430795655",19.3,44.9,"24.7"
"Martinez, J.D.",502110,2021,33,570,634,163,90,42,3,28,150,55,23.7,8.7,".286",".518",".349","0.867","0.232",".340","99","0","0","6","92",".288",".533",".374",".352","92.1","16.9",41.2,12.5,49.4,"102.421753991","95.887919576",29.2,54.2,"26.1"
"Gosselin, Phil",594838,2021,32,345,373,90,69,14,0,7,81,24,21.7,6.4,".261",".362",".314","0.676","0.101",".322","47","2","4","0","40",".240",".354",".288",".295","87.6","11.5",30.2,3.4,35.1,"98.441666718","93.387116513",21.2,45.7,"29.1"
"Harper, Bryce",547180,2021,28,488,599,151,73,42,1,35,134,100,22.4,16.7,".309",".615",".429","1.044","0.306",".359","84","3","13","14","101",".301",".609",".430",".423","92.5","13.3",38.9,18.1,49.7,"104.095508409","96.641756068",32,47.5,"27.8"
"Sanó, Miguel",593934,2021,28,470,532,105,51,24,0,30,183,59,34.4,11.1,".223",".466",".312","0.778","0.243",".291","75","1","2","2","68",".216",".439",".322",".306","93.4","17.6",32.3,17.7,55.9,"105.463960417","97.768462404",38.2,44.6,"26.5"
"Voit, Luke",572228,2021,30,213,241,51,32,7,1,11,74,21,30.7,8.7,".239",".437",".328","0.765","0.198",".313","35","0","0","0","26",".251",".497",".359",".338","90.7","15.9",35.3,15.8,52.2,"102.007686522","95.69180529",40.5,51.7,"24.9"
"Lux, Gavin",666158,2021,23,335,381,81,58,12,4,7,83,41,21.8,10.8,".242",".364",".328","0.692","0.122",".300","46","1","4","3","49",".254",".380",".318",".340","89.8","11.3",34.6,3.9,40.2,"99.896720315","94.19011626",22.9,46.6,"29.1"
"Rendon, Anthony",543685,2021,31,217,249,52,33,13,0,6,41,29,16.5,11.6,".240",".382",".329","0.711","0.142",".267","34","0","0","2","24",".233",".369",".303",".324","89.1","22.3",31.5,5.6,38.8,"98.233539888","93.358192584",17.2,46.5,"25.4"
"Báez, Javier",595879,2021,28,502,547,133,82,18,2,31,184,28,33.6,5.1,".265",".494",".319","0.813","0.229",".352","87","5","18","2","80",".237",".450",".321",".295","90.1","10.6",32.7,13.4,45.2,"102.100878994","95.40051456",40.6,56.9,"28.5"
"Nimmo, Brandon",607043,2021,28,325,386,95,67,17,3,8,79,54,20.5,14,".292",".437",".401","0.838","0.145",".366","28","4","5","0","51",".267",".386",".345",".380","89.3","8.8",34.3,4,41.1,"100.055118689","94.323742263",22.6,42.5,"28.9"
"Judge, Aaron",592450,2021,29,550,633,158,95,24,0,39,158,75,25,11.8,".287",".544",".373","0.917","0.257",".332","98","1","6","2","89",".308",".594",".418",".394","95.8","11.6",38.5,17.6,58.4,"107.090197563","98.864780584",29.1,42.5,"27.7"
"Knapp, Andrew",595284,2021,29,145,159,22,17,3,0,2,61,10,38.4,6.3,".152",".214",".215","0.429","0.062",".241","11","0","0","0","13",".173",".274",".230",".235","86.2","13.1",27.9,3.5,31.4,"98.4036645","93.352518354",37.6,56.2,"27.3"
"Yastrzemski, Mike",573262,2021,30,468,532,105,49,28,3,25,131,51,24.6,9.6,".224",".457",".311","0.768","0.233",".254","71","0","4","4","75",".221",".431",".318",".309","89.5","19.4",33.1,10.3,39.3,"99.157264671","93.794353174",24.2,45.9,"27.4"
"Walsh, Jared",665120,2021,27,530,585,147,83,34,1,29,152,48,26,8.2,".277",".509",".340","0.849","0.232",".335","98","1","2","6","70",".256",".434",".326",".322","89.6","7.6",33.6,11.3,41.3,"101.660333632","94.949250264",26.1,49.3,"27.0"
"Gurriel, Yuli",493329,2021,37,530,605,169,123,31,0,15,68,59,11.2,9.8,".319",".462",".383","0.845","0.143",".336","81","1","1","2","83",".271",".386",".326",".347","89.8","13.4",31,3.4,42,"99.889790127","94.187271203",13.9,42.8,"27.0"
"Marmolejos, José",592530,2021,28,106,122,17,9,4,0,4,39,15,32,12.3,".160",".311",".262","0.573","0.151",".203","12","0","0","0","11",".184",".348",".279",".283","89.4","22.7",30.9,10.3,35.3,"98.829665294","93.448838971",31.8,43.8,"25.7"
"Engel, Adam",641553,2021,29,123,140,31,15,9,0,7,31,11,22.1,7.9,".252",".496",".336","0.832","0.244",".279","18","1","7","0","21",".267",".440",".348",".353","86.8","14.4",38.7,8.6,37.4,"98.808169565","93.50627978",27.8,51.1,"29.7"
"Mondesi, Adalberto",609275,2021,25,126,136,29,14,8,1,6,43,6,31.6,4.4,".230",".452",".271","0.723","0.222",".299","17","1","15","0","19",".233",".473",".318",".274","92.3","16.1",29.1,12.8,44.2,"101.203088462","95.293439359",35.4,59.3,"28.4"
"Miller, Owen",680911,2021,24,191,202,39,27,8,0,4,54,9,26.7,4.5,".204",".309",".243","0.552","0.105",".261","18","0","2","0","17",".226",".346",".267",".264","86.4","5.9",36.2,5.8,32.6,"97.647021739","92.885461087",26.2,48.9,"29.1"
"Smith, Pavin",656976,2021,25,498,545,133,91,27,4,11,106,42,19.4,7.7,".267",".404",".328","0.732","0.137",".319","49","0","1","1","68",".253",".397",".312",".317","87.2","9",33.6,5.1,42.7,"100.06822449","94.188626913",17.3,42.1,"26.5"
"Collins, Zack",641470,2021,26,195,231,41,24,13,0,4,69,34,29.9,14.7,".210",".338",".330","0.668","0.128",".303","26","1","1","1","25",".220",".391",".323",".339","91.1","20.9",40.9,10.2,44.1,"101.124713871","95.218920726",28.2,44.1,"25.4"
"Bichette, Bo",666182,2021,23,640,690,191,131,30,1,29,137,40,19.9,5.8,".298",".484",".343","0.827","0.186",".339","102","1","25","0","121",".286",".484",".350",".332","91.4","7.3",33.5,9.9,47.5,"102.637648103","95.817675415",22.3,57.8,"28.0"
"Stephenson, Tyler",663886,2021,24,350,402,100,69,21,0,10,75,41,18.7,10.2,".286",".431",".366","0.797","0.145",".333","45","0","0","1","56",".257",".391",".324",".343","88.4","7.4",36.1,5.4,38.2,"98.493700286","93.431145484",19.2,40.4,"26.8"
"Chang, Yu",644374,2021,25,237,251,54,28,14,3,9,69,11,27.5,4.4,".228",".426",".267","0.693","0.198",".281","39","0","1","0","32",".233",".378",".282",".272","87.1","19.1",37.9,7.1,33.7,"98.78260881","93.420081726",26.8,49.8,"28.3"
"Tucker, Cole",657061,2021,24,117,131,26,18,4,2,2,33,13,25.2,9.9,".222",".342",".298","0.640","0.120",".289","12","2","2","0","15",".222",".306",".274",".299","86.7","8.5",27.1,2.4,29.4,"96.802084186","92.469168824",26.5,46.5,"27.6"
"Brown, Seth",664913,2021,28,281,307,60,26,13,1,20,89,23,29,7.5,".214",".480",".274","0.754","0.266",".230","48","1","4","2","43",".225",".462",".318",".286","88.9","20.9",33.5,13.9,40.2,"100.576939794","94.384315773",32.4,44.9,"28.1"
