"last_name, first_name","player_id","year","player_age","ab","pa","hit","single","double","triple","home_run","strikeout","walk","k_percent","bb_percent","batting_avg","slg_percent","on_base_percent","on_base_plus_slg","isolated_power","babip","b_rbi","r_total_caught_stealing","r_total_stolen_base","b_intent_walk","r_run","xba","xslg","xwoba","xobp","exit_velocity_avg","launch_angle_avg","sweet_spot_percent","barrel_batted_rate","hard_hit_percent","avg_best_speed","avg_hyper_speed","whiff_percent","swing_percent","sprint_speed"
"Gonzales, Nick",693304,2024,25,359,387,97,68,19,3,7,74,18,19.1,4.7,".270",".398",".311","0.709","0.128",".319","49","3","5","1","42",".270",".405",".316",".314","87.9","13",34.1,7.9,36.9,"98.826293958","93.505191185",24.9,56.2,"29.2"
"Schuemann, Max",680474,2024,27,396,459,87,66,14,0,7,119,47,25.9,10.2,".220",".308",".311","0.619","0.088",".292","34","1","14","0","55",".222",".338",".296",".315","89","16.6",39.5,5.6,37.4,"97.729409209","93.097394065",28.5,42.5,"27.8"
"Yoshida, Masataka",807799,2024,30,378,421,106,75,21,0,10,52,27,12.4,6.4,".280",".415",".349","0.764","0.135",".302","56","0","2","0","45",".259",".395",".323",".331","88","10.5",36.3,5.5,37.5,"99.0909025","93.581912866",14.6,45.4,"26.1"
"Nimmo, Brandon",607043,2024,31,571,663,128,77,25,3,23,158,77,23.8,11.6,".224",".399",".327","0.726","0.175",".267","90","0","15","1","88",".244",".408",".334",".346","91.9","11.2",33.7,9.1,47.4,"101.264982933","95.221659687",23.4,44.8,"28.0"
"Stott, Bryson",681082,2024,26,506,571,124,92,19,2,11,93,53,16.3,9.3,".245",".356",".315","0.671","0.111",".275","57","3","32","1","65",".254",".362",".306",".325","87","14",35.3,3.6,30.8,"97.149266143","92.631038831",17,44.1,"29.1"
"Adams, Riley",656180,2024,28,116,130,26,18,5,1,2,35,10,26.9,7.7,".224",".336",".292","0.628","0.112",".296","8","0","1","1","10",".222",".345",".284",".295","89.9","13.6",30.1,7.2,43.4,"101.844362857","95.170948072",28.1,49.5,"26.5"
"Soler, Jorge",624585,2024,32,493,574,119,63,34,1,21,141,68,24.6,11.8,".241",".442",".338","0.780","0.201",".293","64","0","1","0","84",".245",".447",".346",".342","90.5","17.9",33.4,12.6,44.1,"101.898357865","95.262490702",28.9,44.5,"26.9"
"Taylor, Chris",621035,2024,33,213,246,43,31,7,1,4,76,28,30.9,11.4,".202",".300",".298","0.598","0.098",".289","23","1","5","0","28",".218",".343",".297",".314","85.9","16.9",42.9,7.1,28.6,"97.10671942","92.58514587",31.3,47.7,"28.1"
"Siani, Michael",672279,2024,24,298,334,68,57,7,2,2,92,21,27.5,6.3,".228",".285",".285","0.570","0.057",".322","20","3","20","0","42",".205",".265",".243",".265","84.4","5.1",32.6,2.3,22.6,"95.786961649","91.898789433",29.5,48.9,"28.3"
"Lowe, Nathaniel",663993,2024,28,486,565,129,96,16,1,16,125,71,22.1,12.6,".265",".401",".361","0.762","0.136",".324","69","0","2","1","62",".252",".381",".329",".352","88.9","7.7",32.6,5.8,40,"100.432822253","94.330442369",20.6,42.7,"26.4"
"Springer, George",543807,2024,34,545,614,120,79,19,3,19,115,60,18.7,9.8,".220",".371",".303","0.674","0.151",".245","56","1","16","0","74",".243",".401",".321",".325","87.5","9.4",29.2,9.3,37.4,"99.896868","94.046929394",25.3,49.1,"28.1"
"Allen, Nick",669397,2024,25,97,105,17,12,4,0,1,20,5,19,4.8,".175",".247",".216","0.463","0.072",".211","4","0","0","0","6",".203",".247",".221",".242","84.4","8.9",25,1.3,17.5,"93.887057838","90.966985405",18.8,49.4,"27.6"
"De La Cruz, Bryan",650559,2024,27,584,622,136,90,25,0,21,170,29,27.3,4.7,".233",".384",".271","0.655","0.151",".289","68","2","5","1","61",".242",".418",".301",".280","89.6","13.1",35.6,9.3,41.3,"99.848652919","94.22196445",30.1,53.4,"27.5"
"Lopez, Nicky",670032,2024,29,398,445,96,80,12,3,1,67,37,15.1,8.3,".241",".294",".312","0.606","0.053",".288","21","7","5","0","40",".227",".287",".268",".299","85","5.6",30,1.5,16.9,"94.065401402","91.042138226",19.4,48.5,"27.1"
"Julien, Edouard",666397,2024,25,266,301,53,36,9,0,8,102,33,33.9,11,".199",".323",".292","0.615","0.124",".288","21","0","6","0","36",".197",".353",".287",".291","87.8","11.9",38.4,9.8,37.8,"98.889968415","93.491651402",30.9,40.6,"26.7"
"Pederson, Joc",592626,2024,32,367,449,101,60,17,1,23,105,55,23.4,12.2,".275",".515",".393","0.908","0.240",".322","64","4","7","2","62",".261",".477",".376",".384","92.3","16.9",34.2,12.8,46.2,"102.648599462","95.864061892",25,44,"25.5"
"Davis, Henry",680779,2024,24,104,122,15,10,4,0,1,45,13,36.9,10.7,".144",".212",".242","0.454","0.068",".233","5","0","0","0","9",".156",".227",".226",".254","85.3","17.2",29,4.8,35.5,"97.637210645","92.897598852",36.3,47,"27.7"
"Bethancourt, Christian",542194,2024,32,139,147,29,17,7,0,5,36,5,24.5,3.4,".209",".367",".241","0.608","0.158",".245","22","0","3","0","18",".219",".362",".268",".251","89.1","12.4",25.7,7.6,41.9,"100.460386122","94.266459184",31.5,61.4,"27.5"
"Ramírez, José",608070,2024,31,620,682,173,93,39,2,39,82,54,12,7.9,".279",".537",".335","0.872","0.258",".265","118","7","41","12","114",".259",".452",".329",".320","89.2","19.6",34,8.6,39.7,"99.642954081","93.982319614",15.2,49.4,"28.2"
"Clement, Ernie",676391,2024,28,434,452,114,78,21,3,12,41,11,9.1,2.4,".263",".408",".284","0.692","0.145",".266","51","3","12","1","48",".256",".377",".285",".279","85.5","16.3",34.3,3.8,24.9,"95.659056327","91.830379974",14.4,57,"28.4"
"Crow-Armstrong, Pete",691718,2024,22,372,410,88,59,13,6,10,98,21,23.9,5.1,".237",".384",".286","0.670","0.147",".292","47","3","27","2","46",".223",".366",".280",".274","88.9","17.2",33.3,7.4,36.8,"98.797836565","93.630440766",29.9,60.7,"30.0"
"Soto, Juan",665742,2024,25,576,713,166,90,31,4,41,119,129,16.7,18.1,".288",".569",".419","0.988","0.281",".298","109","4","7","2","128",".316",".645",".462",".445","94.2","10.7",35.4,19.7,57,"105.650123728","97.994705143",21.5,37.2,"26.8"
"Schmitt, Casey",669477,2024,25,107,113,27,16,4,1,6,25,4,22.1,3.5,".252",".477",".283","0.760","0.225",".273","16","0","0","0","11",".245",".444",".308",".276","89.2","16.5",31.3,8.4,36.1,"99.223205238","93.803955783",25,52.4,"28.0"
"Smith, Pavin",656976,2024,28,137,158,37,17,11,0,9,31,18,19.6,11.4,".270",".547",".348","0.895","0.277",".280","36","0","1","0","26",".290",".528",".392",".371","90.2","13.1",34.9,14.7,44,"101.669639091","95.421898349",21.5,38.4,"26.4"
"Campusano, Luis",669134,2024,25,277,299,63,42,13,0,8,41,20,13.7,6.7,".227",".361",".281","0.642","0.134",".240","40","0","0","0","37",".243",".351",".289",".298","87.7","9.9",27.4,4.6,34.2,"98.345403475","93.277557745",20.5,50.9,"25.0"
"Stubbs, Garrett",596117,2024,31,164,187,34,28,4,1,1,50,17,26.7,9.1,".207",".262",".296","0.558","0.055",".289","11","0","5","0","18",".192",".238",".246",".283","79.7","19.4",40.9,0,9.6,"90.095995","89.651776916",24.9,49.6,"28.0"
"Haniger, Mitch",571745,2024,33,380,423,79,55,12,0,12,126,40,29.8,9.5,".208",".334",".286","0.620","0.126",".276","44","0","0","0","42",".216",".365",".293",".294","90.6","13.7",31,9,45.9,"101.021551732","95.105264331",32.3,44,"26.2"
"Happ, Ian",664023,2024,29,569,657,138,77,34,2,25,168,80,25.6,12.2,".243",".441",".341","0.782","0.198",".299","86","2","13","1","89",".243",".446",".345",".342","90.8","15.1",37,11.7,45.2,"101.590666318","95.287992294",27.9,45.9,"27.9"
"Merrill, Jackson",701538,2024,21,554,593,162,101,31,6,24,101,29,17,4.9,".292",".500",".326","0.826","0.208",".318","90","3","16","1","77",".303",".534",".372",".337","90.4","14.6",39.6,11.3,43.9,"100.811784978","94.735707484",20.5,56.9,"28.5"
"Reynolds, Bryan",668804,2024,29,622,692,171,115,29,3,24,156,57,22.5,8.2,".275",".447",".344","0.791","0.172",".330","88","2","10","3","73",".270",".463",".350",".341","89.9","9.4",37.5,9.6,45.4,"100.987209316","94.867542484",29.4,50.4,"28.0"
"Sosa, Edmundo",624641,2024,28,249,274,64,41,12,4,7,66,13,24.1,4.7,".257",".422",".313","0.735","0.165",".320","31","1","7","0","39",".243",".387",".305",".302","89.2","12.8",28.5,8.6,41.4,"100.484249348","94.380628306",31.4,56.8,"29.2"
"Arozarena, Randy",668227,2024,29,549,648,120,67,33,0,20,169,73,26.1,11.3,".219",".388",".332","0.720","0.169",".275","60","10","20","0","77",".216",".377",".321",".332","90.4","13.2",28.4,8.3,43.5,"100.904108177","94.731331384",29.7,41,"28.1"
"Hill, Derek",656537,2024,28,162,172,39,26,4,2,7,56,5,32.6,2.9,".241",".420",".271","0.691","0.179",".320","25","2","6","0","19",".241",".397",".294",".275","88.3","9.8",37.6,11,36.7,"99.292666346","93.800468365",35.2,54.2,"29.5"
"Buxton, Byron",621439,2024,30,355,388,99,51,27,3,18,99,20,25.5,5.2,".279",".524",".335","0.859","0.245",".338","56","2","7","1","62",".264",".501",".353",".322","91.7","19.8",39.5,13.2,48.1,"102.451274806","95.815194845",32.1,54,"29.7"
"Canzone, Dominic",686527,2024,26,168,188,33,18,7,0,8,53,18,28.2,9.6,".196",".381",".271","0.652","0.185",".229","17","0","1","2","20",".215",".425",".306",".289","89.9","9.1",31.6,11.1,44.4,"101.759585593","95.324768718",34.4,52.2,"27.1"
"Báez, Javier",595879,2024,31,272,289,50,32,12,0,6,69,12,23.9,4.2,".184",".294",".221","0.515","0.110",".220","37","1","8","1","25",".222",".344",".264",".259","88.3","11.2",27.7,7.8,40,"100.532651165","94.368542976",30.2,52.4,"27.5"
"Wisdom, Patrick",621550,2024,32,158,174,27,10,7,2,8,59,10,33.9,5.7,".171",".392",".237","0.629","0.221",".207","23","0","5","0","16",".184",".419",".288",".249","90.9","28",23.8,15.8,48.5,"102.1496362","95.721041717",31.4,49.1,"27.8"
"Malloy, Justyn-Henry",669234,2024,24,202,230,41,25,7,1,8,85,23,37,10,".203",".366",".291","0.657","0.163",".297","21","1","1","0","18",".179",".327",".268",".271","87.6","18.7",31.9,10.9,37.8,"98.290103167","93.208402605",36.6,43.9,"26.6"
"Lee, Jung Hoo",808982,2024,25,145,158,38,32,4,0,2,13,10,8.2,6.3,".262",".331",".310","0.641","0.069",".273","8","3","2","0","15",".278",".404",".319",".326","89.1","9.2",29.1,4.5,41.8,"99.547595821","93.996025338",9.6,43.9,"28.4"
"Wood, James",695578,2024,21,295,336,78,52,13,4,9,97,39,28.9,11.6,".264",".427",".354","0.781","0.163",".365","41","8","14","1","43",".265",".435",".348",".355","92.8","2.4",31.3,10.6,52,"104.677013333","97.028448782",29.6,38.2,"28.7"
"Rodgers, Brendan",663898,2024,27,501,539,134,91,29,1,13,132,31,24.5,5.8,".267",".407",".314","0.721","0.140",".338","54","0","1","1","67",".248",".378",".296",".297","89.3","4.9",33.1,5.6,44.1,"101.153269243","94.773964417",25.9,49.3,"26.0"
"Bauers, Jake",641343,2024,28,302,346,60,37,9,2,12,118,39,34.1,11.3,".199",".361",".301","0.662","0.162",".279","43","1","13","1","45",".201",".379",".302",".303","89.4","22.6",38.6,10.3,42.9,"99.96682033","94.377085138",29.1,45.8,"27.2"
"Hedges, Austin",595978,2024,31,132,146,20,15,3,0,2,50,6,34.2,4.1,".152",".220",".203","0.423","0.068",".220","15","0","2","0","12",".127",".178",".166",".180","84.8","21.4",24.1,1.1,24.1,"94.678255122","91.400617284",32.9,54.5,"25.3"
"Bohm, Alec",664761,2024,27,554,606,155,94,44,2,15,86,40,14.2,6.6,".280",".448",".332","0.780","0.168",".305","97","2","5","2","62",".289",".446",".343",".343","90.4","10.1",35.2,6.8,45.6,"100.768220847","94.781662669",17.6,49.7,"26.3"
"Solano, Donovan",456781,2024,36,283,309,81,60,13,0,8,65,22,21,7.1,".286",".417",".343","0.760","0.131",".346","35","1","2","0","31",".257",".377",".307",".317","87.3","13.7",37,3.7,37.4,"98.057695046","93.167454908",23.5,47.2,"25.5"
"Lowe, Josh",666139,2024,26,353,387,85,54,19,2,10,123,32,31.8,8.3,".241",".391",".302","0.693","0.150",".338","34","1","25","4","37",".228",".388",".295",".292","90.8","16.9",37.9,10.3,46.1,"100.893361034","94.928910905",31.9,51.6,"28.4"
"Riley, Austin",663586,2024,27,425,469,109,62,26,2,19,118,37,25.2,7.9,".256",".461",".322","0.783","0.205",".310","56","0","0","0","63",".267",".507",".362",".334","93.3","15.9",37.2,14.9,53.4,"103.77151961","96.882758664",27.5,50.1,"27.9"
"Marte, Ketel",606466,2024,30,504,583,147,86,23,2,36,106,65,18.2,11.1,".292",".560",".372","0.932","0.268",".299","95","1","7","7","93",".294",".538",".392",".378","94","9.4",33.7,12.3,53.8,"103.991137178","96.920444406",21.3,48.2,"27.1"
"Yastrzemski, Mike",573262,2024,33,428,474,99,56,16,9,18,124,38,26.2,8,".231",".437",".302","0.739","0.206",".282","57","2","3","1","60",".219",".396",".301",".291","90.4","19.1",33,10.5,41,"99.5562712","94.186783411",26.1,44.1,"27.2"
"Iglesias, Jose",578428,2024,34,270,291,91,70,16,1,4,39,12,13.4,4.1,".337",".448",".381","0.829","0.111",".382","26","2","6","1","39",".285",".369",".313",".335","85.8","9",36.2,2.2,30.6,"96.964592759","92.513387672",15.2,52.5,"28.6"
"Hayes, Ke'Bryan",663647,2024,27,365,396,85,72,9,0,4,75,23,18.9,5.8,".233",".290",".283","0.573","0.057",".279","25","2","11","1","38",".244",".325",".278",".296","88.9","4.8",29.9,2.4,42.9,"99.837230137","94.135653938",18.1,44.8,"26.4"
"Meyers, Jake",676694,2024,28,461,513,101,65,20,3,13,117,35,22.8,6.8,".219",".360",".286","0.646","0.141",".263","61","3","11","0","51",".235",".381",".303",".303","88.2","14.4",34.8,6.8,37,"99.317270058","93.726741906",27,49.1,"28.9"
"Seager, Corey",608369,2024,30,475,533,132,81,21,0,30,96,53,18,9.9,".278",".512",".353","0.865","0.234",".291","74","1","1","11","68",".286",".557",".387",".362","92.1","13.5",38.6,15.2,50.7,"103.274395474","96.157523456",23.4,53,"25.3"
"Herrera, Jose",645444,2024,27,97,114,22,16,4,1,1,27,9,23.7,7.9,".227",".320",".290","0.610","0.093",".300","13","0","0","0","11",".214",".269",".251",".279","84.5","9",34.6,0,23.1,"95.176804857","91.592607714",24.2,41.3,"25.0"
"Langford, Wyatt",694671,2024,22,499,557,126,81,25,4,16,115,51,20.6,9.2,".253",".415",".325","0.740","0.162",".296","74","3","19","3","74",".254",".423",".328",".327","89.6","16.6",31.3,9.3,43.4,"101.211098854","94.807365599",22.9,42.8,"29.8"
"Peralta, David",444482,2024,36,236,260,63,44,11,0,8,54,22,20.8,8.5,".267",".415",".335","0.750","0.148",".316","28","0","2","0","35",".258",".375",".312",".327","88.1","8.9",36.8,5.5,42.3,"99.478011319","93.91992022",28.1,50.9,"26.9"
"Loperfido, Joey",694388,2024,25,243,262,52,31,13,4,4,95,13,36.3,5,".214",".350",".264","0.614","0.136",".331","25","2","4","0","24",".204",".311",".254",".257","88.3","12.9",40.7,4,34.7,"97.968544189","93.030415608",35.4,52.4,"28.8"
"Bellinger, Cody",641355,2024,28,516,569,137,93,23,3,18,89,45,15.6,7.9,".266",".426",".325","0.751","0.160",".287","78","2","9","7","72",".242",".390",".301",".305","87.8","17.4",32.9,6.3,32.9,"97.314029213","92.768351065",22.2,49.8,"28.4"
"Bryant, Kris",592178,2024,32,133,155,29,22,5,0,2,48,13,31,8.4,".218",".301",".323","0.624","0.083",".321","15","0","0","0","9",".212",".317",".291",".318","85.1","18.5",39.5,4.7,30.2,"96.785346744","92.39417314",36.9,47.7,"25.7"
"Vientos, Mark",668901,2024,24,413,454,110,61,22,0,27,135,33,29.7,7.3,".266",".516",".322","0.838","0.250",".324","71","0","0","0","58",".245",".463",".331",".305","91.2","11.4",34.6,14.1,46.6,"102.544746312","95.741575567",34.4,49.9,"26.3"
"Moniak, Mickey",666160,2024,26,392,418,86,53,17,2,14,114,21,27.3,5,".219",".380",".266","0.646","0.161",".272","49","4","8","0","48",".221",".379",".282",".267","88.1","19.8",31.9,9.3,34.4,"99.494460797","93.816907681",30.6,56.7,"28.6"
"India, Jonathan",663697,2024,27,533,637,132,87,28,2,15,125,80,19.6,12.6,".248",".392",".357","0.749","0.144",".292","58","2","13","0","84",".266",".412",".353",".376","87.2","13.5",39.3,7.7,36.5,"98.90319256","93.547150797",19.2,38.3,"28.0"
"McCormick, Chas",676801,2024,29,242,267,51,39,6,1,5,72,17,27,6.4,".211",".306",".271","0.577","0.095",".274","27","2","8","0","32",".223",".356",".285",".284","86.2","15.2",32.2,7.5,32.8,"97.920374118","93.001741775",31.3,53.2,"28.7"
"Santana, Carlos",467793,2024,38,521,594,124,75,26,0,23,99,65,16.7,10.9,".238",".420",".328","0.748","0.182",".252","71","0","4","3","63",".246",".415",".329",".336","89.2","16.1",30.9,7.3,39.9,"99.506124387","94.004167778",23.3,43.3,"25.9"
"Winker, Jesse",608385,2024,30,430,508,109,72,23,0,14,106,63,20.9,12.4,".253",".405",".360","0.765","0.152",".304","58","4","14","2","63",".246",".385",".329",".353","88.6","14",30.1,7.6,37.4,"98.91091179","93.570274815",19.6,43.2,"26.1"
"Tellez, Rowdy",642133,2024,29,383,421,93,62,18,0,13,89,31,21.1,7.4,".243",".392",".299","0.691","0.149",".280","56","0","1","0","38",".237",".394",".302",".297","89.4","17",32.4,8,36.5,"100.611958926","94.350585034",21.9,43.3,"24.2"
"Ohtani, Shohei",660271,2024,29,636,731,197,98,38,7,54,162,81,22.2,11.1,".310",".646",".390","1.036","0.336",".336","130","4","59","10","134",".314",".659",".441",".396","95.8","16.2",37.8,21.5,60.1,"106.727792385","98.772122364",29.8,47.3,"28.1"
"Torres, Gleyber",650402,2024,27,587,665,151,110,26,0,15,136,65,20.5,9.8,".257",".378",".330","0.708","0.121",".306","63","3","4","0","80",".240",".367",".306",".317","88.6","15",38.2,6.3,35.4,"98.295655921","93.36890443",22.9,45.7,"26.6"
"Contreras, Willson",575929,2024,32,301,358,79,47,17,0,15,96,45,26.8,12.6,".262",".468",".380","0.848","0.206",".337","36","1","4","2","48",".259",".456",".365",".377","91.6","14.2",32.7,11.2,46.8,"103.712134757","96.17214078",35,49.8,"27.1"
"Lewis, Royce",668904,2024,25,292,325,68,36,16,0,16,74,28,22.8,8.6,".233",".452",".295","0.747","0.219",".251","47","0","0","2","40",".242",".431",".317",".306","87.1","16.8",36.3,11.2,37.7,"99.690144144","93.856491441",27,51.9,"26.6"
"Ramírez, Harold",623912,2024,29,238,246,62,52,7,1,2,50,5,20.3,2,".261",".324",".280","0.604","0.063",".321","29","2","6","0","28",".236",".313",".252",".258","87","-0.2",27.5,3.2,33.9,"98.279194301","93.19999086",31.4,56.2,"28.0"
"Rafaela, Ceddanne",678882,2024,23,544,571,134,91,23,5,15,151,15,26.4,2.6,".246",".390",".274","0.664","0.144",".312","75","10","19","1","70",".229",".368",".274",".259","86.6","14.9",34.9,7.5,36.9,"98.205036294","93.166643181",33,61.9,"28.8"
"Bader, Harrison",664056,2024,30,402,437,95,64,19,0,12,95,21,21.7,4.8,".236",".373",".284","0.657","0.137",".276","51","8","17","1","57",".242",".378",".295",".292","87.2","11.9",33.9,6.4,35.5,"98.685690255","93.420801022",24.5,46.6,"28.2"
"O'Hoppe, Logan",681351,2024,24,479,522,117,79,17,1,20,155,33,29.7,6.3,".244",".409",".303","0.712","0.165",".318","56","3","2","0","64",".251",".454",".331",".310","90.4","15.3",42.9,12,46.3,"101.233350982","95.0870388",33.6,52,"28.1"
"Neto, Zach",687263,2024,23,542,602,135,77,34,1,23,140,39,23.3,6.5,".249",".443",".318","0.761","0.194",".295","77","10","30","1","70",".236",".413",".317",".307","88.5","12.3",29,8.4,38.8,"100.130832864","94.28058907",27.1,48.9,"28.2"
"Arcia, Orlando",606115,2024,29,551,602,120,79,24,0,17,128,41,21.3,6.8,".218",".354",".271","0.625","0.136",".249","46","0","2","1","50",".206",".324",".261",".263","88.2","8.6",29.9,5.3,37.8,"98.41985743","93.283896472",26.6,49.1,"25.6"
"Doyle, Brenton",686668,2024,26,542,603,141,90,24,4,23,153,46,25.4,7.6,".260",".446",".317","0.763","0.186",".316","72","5","30","1","82",".253",".435",".328",".314","89.2","13.2",37.4,10.5,41.4,"100.983223096","94.67619269",29.8,51.4,"29.3"
"Hernaiz, Darell",687231,2024,22,120,135,23,19,3,0,1,27,11,20,8.1,".192",".242",".261","0.503","0.050",".234","12","1","1","0","8",".228",".283",".271",".302","87.1","10.8",30.2,1,33.3,"97.671361702","92.890300968",24.9,46.5,"27.5"
"Chisholm Jr., Jazz",665862,2024,26,562,621,144,95,21,4,24,152,53,24.5,8.5,".256",".436",".324","0.760","0.180",".309","73","10","40","5","74",".240",".415",".316",".310","89.7","11.4",29.6,9.7,41.1,"100.122466782","94.459141861",29.3,47.5,"28.6"
"Baty, Brett",683146,2024,24,153,171,35,28,3,0,4,42,16,24.6,9.4,".229",".327",".306","0.633","0.098",".290","16","0","0","1","15",".211",".344",".282",".290","86.6","10.3",27.7,5.4,33,"99.354530364","93.683074727",26.2,50.9,"26.9"
"Noda, Ryan",676116,2024,28,95,111,13,8,4,0,1,37,14,33.3,12.6,".137",".211",".255","0.466","0.074",".211","4","0","0","0","8",".157",".261",".249",".273","86.2","16",23.7,5.1,33.9,"98.772266786","93.479950357",33.8,42.1,"27.0"
"Newman, Kevin",621028,2024,30,288,311,80,59,17,1,3,48,15,15.4,4.8,".278",".375",".311","0.686","0.097",".322","28","1","8","1","41",".256",".322",".271",".292","85.6","9.7",25,1.6,23.4,"95.24854438","91.64158444",17.3,49.2,"27.5"
"Rosario, Amed",642708,2024,28,332,346,93,69,18,3,3,73,9,21.1,2.6,".280",".380",".306","0.686","0.100",".350","32","5","13","0","29",".250",".358",".279",".277","86.9","4.6",33.5,4.6,36.2,"98.559932462","93.290414231",24.6,55.2,"29.0"
"Espinal, Santiago",669289,2024,29,357,391,88,67,12,0,9,54,24,13.8,6.1,".246",".356",".295","0.651","0.110",".265","45","1","11","1","32",".258",".344",".289",".307","85.9","15",35,1.9,24.1,"94.957566883","91.492088339",14.8,49,"27.3"
"Caratini, Victor",605170,2024,30,245,274,66,49,8,1,8,53,23,19.3,8.4,".269",".408",".336","0.744","0.139",".310","30","1","0","1","30",".261",".394",".322",".332","91.2","9.3",35.9,5.6,43.1,"100.532909694","94.888518923",23.3,47.2,"24.4"
"Maile, Luke",571912,2024,33,135,154,24,18,4,0,2,52,13,33.8,8.4,".178",".252",".268","0.520","0.074",".268","8","0","2","0","8",".176",".250",".240",".267","84.7","11.3",37.6,3.5,24.7,"95.22202881","91.660711687",28.8,45.2,"25.5"
"Raley, Luke",670042,2024,29,404,455,98,55,19,2,22,135,27,29.7,5.9,".243",".463",".320","0.783","0.220",".305","58","2","11","0","58",".220",".418",".316",".301","90.1","13.5",31.5,11,41.8,"101.696067615","95.042152538",34.5,51.8,"28.9"
"Martin, Austin",668885,2024,25,233,257,59,39,18,1,1,47,20,18.3,7.8,".253",".352",".318","0.670","0.099",".314","16","3","7","0","41",".259",".340",".296",".323","87.2","12.7",39.4,1.1,33.5,"96.642936413","92.431606902",21.4,45.5,"28.3"
"Andujar, Miguel",609280,2024,29,302,319,86,67,14,1,4,42,13,13.2,4.1,".285",".377",".320","0.697","0.092",".319","30","2","3","0","31",".260",".337",".282",".296","86.1","9.2",26.1,2.7,33.7,"97.864980763","92.955361494",16,50.4,"26.6"
"Arias, Gabriel",672356,2024,24,153,161,34,21,9,1,3,53,6,32.9,3.7,".222",".353",".255","0.608","0.131",".316","15","2","5","0","15",".221",".367",".274",".256","89.7","5.6",35.6,7.9,36.6,"101.274794118","94.824434059",38.4,60.9,"27.4"
"Guerrero Jr., Vladimir",665489,2024,25,616,697,199,124,44,1,30,96,72,13.8,10.3,".323",".544",".396","0.940","0.221",".342","103","2","2","12","98",".320",".567",".408",".395","93.8","7.4",35.1,13.7,54.9,"105.663720766","97.649346073",21.5,48,"27.2"
"Kirilloff, Alex",666135,2024,26,159,178,32,16,8,3,5,47,15,26.4,8.4,".201",".384",".270","0.654","0.183",".245","20","0","0","0","20",".217",".418",".309",".289","91.3","13.2",27,11.3,40.9,"100.310300172","94.70393913",30.9,49.2,"26.8"
"Cooper, Garrett",643265,2024,33,107,116,22,15,5,1,1,35,7,30.2,6,".206",".299",".267","0.566","0.093",".296","11","0","0","0","6",".260",".410",".320",".318","85.9","12.7",47.2,9.7,36.1,"98.9080275","93.4931725",29.5,46.7,"26.8"
"Pagés, Pedro",686780,2024,25,202,218,48,36,3,2,7,58,13,26.6,6,".238",".376",".281","0.657","0.138",".295","27","0","2","0","19",".224",".347",".279",".273","89","11.8",32,4.8,40.4,"99.177856111","93.608837639",26.1,51,"25.9"
"Alonso, Pete",624413,2024,29,608,695,146,81,31,0,34,172,70,24.7,10.1,".240",".459",".329","0.788","0.219",".276","88","0","3","4","91",".242",".461",".343",".332","89.8","14.4",30.5,13.2,46.4,"102.785114727","95.699086105",24.7,42.9,"26.1"
"Busch, Michael",683737,2024,26,496,567,123,72,28,2,21,162,63,28.6,11.1,".248",".440",".335","0.775","0.192",".322","65","1","2","1","73",".217",".419",".319",".310","89.9","17.2",36.4,11.2,39.9,"99.992212321","94.35127744",28.4,45.2,"27.3"
"Fletcher, Dominic",666150,2024,26,223,241,46,37,8,0,1,58,11,24.1,4.6,".206",".256",".252","0.508","0.050",".273","17","0","0","1","14",".219",".284",".245",".266","84.4","12.1",38.7,1.8,26.8,"95.808053494","91.934485697",21.2,47.2,"26.4"
"Hays, Austin",669720,2024,28,235,255,60,37,18,0,5,59,9,23.1,3.5,".255",".396",".303","0.699","0.141",".318","20","2","2","1","26",".234",".364",".287",".285","88.9","14.9",30.2,6.7,40.2,"100.415422697","94.347982429",29.1,54.4,"27.1"
"Perkins, Blake",663368,2024,27,383,434,92,71,13,2,6,108,42,24.9,9.7,".240",".332",".316","0.648","0.092",".313","43","5","23","1","54",".218",".312",".276",".298","88.8","12",32,3.9,37.7,"97.789208222","93.114376074",27.1,42.4,"29.6"
"Jansen, Danny",643376,2024,29,278,324,57,35,13,0,9,61,40,18.8,12.3,".205",".349",".309","0.658","0.144",".227","24","0","0","0","35",".201",".332",".289",".306","86.6","21.7",34.1,6.4,29.7,"97.185697545","92.627349132",20.9,40.6,"26.6"
"Clemens, Kody",665019,2024,28,114,120,25,10,9,1,5,29,5,24.2,4.2,".219",".447",".258","0.705","0.228",".250","18","0","0","0","17",".192",".346",".252",".233","89.4","19.2",30.6,7.1,42.4,"99.387885814","93.94476",25.7,49.1,"27.7"
"Turner, Trea",607208,2024,31,505,539,149,103,25,0,21,98,27,18.2,5,".295",".469",".338","0.807","0.174",".331","62","4","19","0","88",".263",".418",".317",".308","89.1","11.5",30.9,6.9,40.7,"99.706063382","94.073107543",26.1,53.7,"29.6"
"Wade, Tyler",642180,2024,29,138,156,30,27,3,0,0,29,11,18.6,7.1,".217",".239",".285","0.524","0.022",".275","8","1","8","0","28",".243",".309",".280",".308","83.7","14.5",38.1,1.8,17.7,"93.385363922","90.890811782",20.8,44.1,"28.7"
"Mead, Curtis",678554,2024,23,122,132,29,25,3,0,1,30,6,22.7,4.5,".238",".287",".282","0.569","0.049",".304","7","0","2","0","10",".239",".349",".279",".284","88.8","16.3",36.6,4.3,36.6,"99.411624468","93.833557742",23.5,52.4,"26.9"
