"last_name, first_name","player_id","year","player_age","ab","pa","hit","single","double","triple","home_run","strikeout","walk","k_percent","bb_percent","batting_avg","slg_percent","on_base_percent","on_base_plus_slg","isolated_power","babip","b_rbi","r_total_caught_stealing","r_total_stolen_base","b_intent_walk","r_run","xba","xslg","xwoba","xobp","exit_velocity_avg","launch_angle_avg","sweet_spot_percent","barrel_batted_rate","hard_hit_percent","avg_best_speed","avg_hyper_speed","whiff_percent","swing_percent","sprint_speed"
"Solano, Donovan",456781,2023,35,394,450,111,79,26,1,5,100,40,22.2,8.9,".282",".391",".369","0.760","0.109",".366","38","0","0","1","43",".284",".429",".351",".371","90.2","13.1",43.1,6.1,43.7,"100.102935676","94.475306983",25.4,47.4,"25.4"
"Verdugo, Alex",657077,2023,27,546,602,144,89,37,5,13,93,45,15.4,7.5,".264",".421",".324","0.745","0.157",".294","54","3","5","1","81",".278",".417",".331",".340","89.2","8.8",35.4,5,37.6,"99.116993728","93.701176864",15.6,40.9,"27.3"
"Choi, Ji Man",596847,2023,32,104,117,17,6,5,0,6,35,10,29.9,8.5,".163",".385",".239","0.624","0.222",".169","13","0","0","0","12",".237",".493",".349",".312","93.4","11.9",33.8,19.7,59.2,"103.507719167","97.052984225",30.8,46.4,"24.9"
"Benintendi, Andrew",643217,2023,28,562,621,147,106,34,2,5,89,52,14.3,8.4,".262",".356",".326","0.682","0.094",".301","45","2","13","5","72",".270",".375",".310",".334","86.6","14.5",40.9,2.9,27,"95.498075212","91.757391695",19.3,49,"27.3"
"Zavala, Seby",664874,2023,29,175,193,30,19,4,0,7,70,12,36.3,6.2,".171",".314",".230","0.544","0.143",".230","18","0","1","0","17",".188",".305",".246",".249","87.5","14.9",34.9,5.5,36.7,"97.657285556","92.931823645",38.4,54.3,"26.4"
"McCormick, Chas",676801,2023,28,403,457,110,69,17,2,22,117,40,25.6,8.8,".273",".489",".353","0.842","0.216",".331","70","6","19","0","59",".246",".457",".341",".330","88","14.6",38.4,11.1,38.8,"98.933604225","93.594692676",29.4,49.2,"28.2"
"Benson, Will",666181,2023,25,287,329,79,45,15,8,11,103,40,31.3,12.2,".275",".498",".365","0.863","0.223",".391","31","3","19","0","51",".230",".398",".321",".327","90.2","14.6",40.5,10.3,42.2,"100.059735699","94.448386703",31.5,42.8,"28.8"
"Julien, Edouard",666397,2023,24,338,408,89,56,16,1,16,128,64,31.4,15.7,".263",".459",".381","0.840","0.196",".371","37","0","3","0","60",".233",".427",".345",".357","89.5","8",38.8,13.1,44.9,"100.916636636","94.651510141",29.1,37.6,"27.0"
"Harris II, Michael",671739,2023,22,505,539,148,94,33,3,18,101,25,18.7,4.6,".293",".477",".331","0.808","0.184",".334","57","4","20","1","76",".304",".490",".357",".342","90.9","7.6",34.6,10,48.5,"103.586789505","96.131496609",24.4,52.9,"28.8"
"Segura, Jean",516416,2023,33,301,326,66,56,5,2,3,47,22,14.4,6.7,".219",".279",".277","0.556","0.060",".251","21","2","6","1","25",".239",".340",".281",".296","88","2.9",22.4,3.5,38.8,"99.845816452","94.042211093",19.2,50.5,"27.4"
"Frazier, Adam",624428,2023,31,412,455,99,63,21,2,13,68,32,14.9,7,".240",".396",".300","0.696","0.156",".258","60","4","11","0","59",".261",".361",".301",".319","85.7","15.2",40.9,3.1,23.4,"95.278497399","91.650357101",19.2,48.3,"26.5"
"Gallagher, Cam",595956,2023,30,143,149,18,12,6,0,0,46,4,30.9,2.7,".126",".168",".154","0.322","0.042",".184","7","0","0","0","6",".154",".207",".173",".182","82.5","17.3",24.5,2,20.4,"94.077365208","91.145200104",22.3,51.5,"25.4"
"Rodgers, Brendan",663898,2023,26,178,192,46,32,9,1,4,41,11,21.4,5.7,".258",".388",".313","0.701","0.130",".316","20","0","0","0","21",".256",".428",".321",".310","88.3","4.8",35.8,10.9,40.1,"99.673456471","93.922127574",25.4,48.1,"26.3"
"Smith, Kevin",675656,2023,26,135,146,25,16,4,0,5,51,5,34.9,3.4,".185",".326",".220","0.546","0.141",".253","11","0","1","0","15",".180",".335",".237",".215","88","13.6",30.3,9,36,"99.217505476","93.806065119",31.8,53.4,"27.3"
"Stubbs, Garrett",596117,2023,30,113,125,23,17,4,1,1,29,9,23.2,7.2,".204",".283",".274","0.557","0.079",".265","12","0","2","0","15",".161",".203",".207",".236","83.4","22.4",18.8,0,17.6,"93.635939189","90.852312703",22.8,46.8,"28.1"
"Naylor, Josh",647304,2023,26,452,495,139,91,31,0,17,68,33,13.7,6.7,".308",".489",".354","0.843","0.181",".326","97","3","10","9","52",".293",".478",".346",".342","89.1","12.3",35.5,8.2,41.2,"100.627346359","94.477601234",19.8,56.5,"25.8"
"Semien, Marcus",543760,2023,32,670,753,185,112,40,4,29,110,72,14.6,9.6,".276",".478",".348","0.826","0.202",".291","100","3","14","1","122",".262",".427",".333",".337","88.4","19.1",37.5,6.5,37,"98.08417844","93.189258191",18,47.1,"28.7"
"Polanco, Jorge",593871,2023,29,302,343,77,45,18,0,14,88,36,25.7,10.5,".255",".454",".335","0.789","0.199",".310","48","0","4","0","38",".250",".481",".348",".332","88.4","21.6",39.6,13.8,40.6,"100.221097963","94.291735787",24.9,46.4,"27.6"
"Rojas, Miguel",500743,2023,34,385,423,91,69,16,1,5,48,26,11.3,6.1,".236",".322",".290","0.612","0.086",".255","31","3","8","0","49",".248",".333",".284",".303","87.3","11",33.4,2.9,32,"97.505333176","92.848794735",16.5,49.6,"26.4"
"Yastrzemski, Mike",573262,2023,32,330,381,77,38,23,1,15,99,45,26,11.8,".233",".445",".330","0.775","0.212",".286","43","2","2","3","54",".232",".419",".325",".329","90","19.6",35,9.8,44,"100.690515526","94.656883114",23.6,41.2,"27.0"
"Villar, David",681584,2023,26,124,140,18,7,6,0,5,45,11,32.1,7.9,".145",".315",".236","0.551","0.170",".173","12","1","1","0","15",".211",".407",".306",".295","87.7","19",38.8,13.8,32.5,"98.11393275","93.142108354",38.5,43,"25.9"
"Narváez, Omar",553882,2023,31,128,146,27,20,5,0,2,27,14,18.5,9.6,".211",".297",".283","0.580","0.086",".245","7","0","0","0","12",".252",".386",".310",".322","86","21",44.8,7.6,29.5,"96.611584231","92.320791442",16.6,46,"24.4"
"Abreu, José",547989,2023,36,540,594,128,86,23,1,18,130,42,21.9,7.1,".237",".383",".296","0.679","0.146",".276","90","1","0","1","62",".248",".409",".314",".311","89","10.8",32.5,8.7,41.6,"100.821833606","94.59770588",26.4,50.1,"25.5"
"Grichuk, Randal",545341,2023,31,434,471,116,67,31,2,16,96,29,20.4,6.2,".267",".459",".321","0.780","0.192",".309","44","2","2","2","65",".263",".425",".323",".319","89.6","14",35,7.1,45.3,"101.490095235","95.074647765",26.7,50.1,"27.4"
"Meadows, Parker",678009,2023,23,125,145,29,20,4,2,3,37,17,25.5,11.7,".232",".368",".331","0.699","0.136",".302","13","1","8","1","19",".251",".391",".325",".347","89.3","18.3",36,9,34.8,"99.246645","93.754217841",24,42.8,"29.0"
"Correa, Carlos",621043,2023,28,514,580,118,69,29,2,18,131,59,22.6,10.2,".230",".399",".312","0.711","0.169",".272","65","0","0","3","60",".250",".417",".327",".332","90.4","10.6",31.1,9.6,45.9,"102.481230628","95.635527984",25.1,43.6,"26.6"
"Wendle, Joey",621563,2023,33,297,318,63,42,16,3,2,67,13,21.1,4.1,".212",".306",".248","0.554","0.094",".264","20","1","7","0","33",".233",".326",".263",".270","89.2","3.8",31.8,3.4,39.4,"97.966208793","93.354777576",25,47.7,"27.8"
"Story, Trevor",596115,2023,30,158,168,32,20,9,0,3,55,9,32.7,5.4,".203",".316",".250","0.566","0.113",".290","14","3","10","0","12",".210",".354",".266",".257","88.5","15.5",42.7,9.7,39.8,"99.807338431","94.011833627",31.7,50.8,"28.8"
"Baty, Brett",683146,2023,23,353,389,75,54,12,0,9,109,29,28,7.5,".212",".323",".275","0.598","0.111",".280","34","0","2","0","41",".237",".382",".300",".299","89.5","6.6",33.3,7.7,44.3,"101.615153008","95.076203184",31.6,46.1,"27.3"
"Delay, Jason",641511,2023,28,167,187,42,29,11,1,1,44,14,23.5,7.5,".251",".347",".319","0.666","0.096",".333","18","0","0","0","20",".213",".298",".263",".285","83.8","12.3",34.9,3.2,23,"95.198788852","91.601636967",25.6,51.5,"26.4"
"Knizner, Andrew",668800,2023,28,224,241,54,33,11,0,10,62,12,25.7,5,".241",".424",".287","0.711","0.183",".288","31","0","2","0","30",".221",".391",".286",".270","89.6","14.3",26.8,7.9,40.9,"100.838167407","94.587740186",27.3,54.8,"25.9"
"Mauricio, Ronny",677595,2023,22,101,108,25,19,4,0,2,31,7,28.7,6.5,".248",".347",".296","0.643","0.099",".338","9","0","7","0","11",".238",".359",".284",".288","90.7","7.6",37.1,5.7,38.6,"101.420100857","94.781974",30.9,54.9,"27.7"
"McKinstry, Zach",656716,2023,28,464,518,107,73,21,4,9,113,44,21.8,8.5,".231",".351",".302","0.653","0.120",".284","35","6","16","0","60",".247",".395",".312",".318","87.2","17.8",37.1,7.6,33.5,"97.726678239","92.940971652",20.5,47.3,"28.5"
"McCarthy, Jake",664983,2023,25,276,312,67,53,7,5,2,62,26,19.9,8.3,".243",".326",".318","0.644","0.083",".305","16","4","26","0","37",".242",".331",".293",".319","85.3","7.5",32,2.3,23.7,"95.717509423","91.881453188",22.6,51.1,"30.0"
"Ruiz, Keibert",660688,2023,24,523,562,136,94,24,0,18,58,31,10.3,5.5,".260",".409",".308","0.717","0.149",".263","67","1","1","1","55",".274",".425",".322",".321","87.4","15.3",39.4,5.8,31.9,"97.263733176","92.681495075",14.3,51.1,"25.1"
"Hoerner, Nico",663538,2023,26,619,688,175,135,27,4,9,83,49,12.1,7.1,".283",".383",".346","0.729","0.100",".312","68","7","43","0","98",".273",".356",".311",".339","86.6","10.5",33.2,1.8,33.4,"97.320472852","92.695131651",12.5,45.6,"28.5"
"Stewart, DJ",621466,2023,29,160,185,39,19,9,0,11,56,15,30.3,8.1,".244",".506",".333","0.839","0.262",".298","26","1","1","0","21",".232",".462",".339",".324","89.9","16.5",34,12.3,44.3,"100.7570575","94.657703462",35.8,50.8,"26.3"
"Crawford, J.P.",641487,2023,28,534,638,142,88,35,0,19,125,94,19.6,14.7,".266",".438",".380","0.818","0.172",".314","65","0","2","1","94",".260",".384",".340",".375","88.3","15.1",35.3,4.8,36.2,"99.143101569","93.649442623",18.6,38.6,"26.7"
"Suwinski, Jack",669261,2023,24,447,534,100,51,21,2,26,172,75,32.2,14,".224",".454",".339","0.793","0.230",".290","74","2","13","2","63",".218",".461",".346",".337","90.5","22.4",34.2,15.7,43.4,"102.173377122","95.316292734",30.1,39,"28.6"
"McLain, Matt",680574,2023,23,365,403,106,63,23,4,16,115,31,28.5,7.7,".290",".507",".357","0.864","0.217",".385","50","5","14","0","65",".256",".436",".332",".327","89.3","13.8",39.6,10.8,42.4,"100.203855242","94.354982348",28,41.9,"29.0"
"Peralta, David",444482,2023,35,394,422,102,69,25,1,7,72,20,17.1,4.7,".259",".381",".294","0.675","0.122",".296","55","1","4","1","47",".274",".400",".309",".312","89.3","8.2",31.1,4.9,44.2,"100.838135399","94.678134417",22.5,54.5,"27.0"
"Gelof, Zack",680869,2023,23,270,300,72,37,20,1,14,82,26,27.3,8.7,".267",".504",".337","0.841","0.237",".331","32","2","14","1","40",".253",".448",".333",".325","89.8","11.8",38.6,11.1,41.3,"99.898924043","94.270075904",33.7,50.4,"29.0"
"Fermin, Freddy",666023,2023,28,217,235,61,41,10,1,9,50,13,21.3,5.5,".281",".461",".321","0.782","0.180",".323","32","0","0","0","26",".277",".457",".333",".319","89.9","11.7",35.1,9.9,42.7,"99.612583571","94.265238631",24.3,54.6,"27.1"
"Cave, Jake",595909,2023,30,184,203,39,25,8,1,5,55,15,27.1,7.4,".212",".348",".272","0.620","0.136",".270","21","0","3","0","18",".203",".358",".277",".270","89.3","15.3",29.5,7.6,34.8,"98.602982576","93.425616336",27,48.8,"27.6"
"Winker, Jesse",608385,2023,29,166,197,33,27,5,0,1,51,26,25.9,13.2,".199",".247",".320","0.567","0.048",".278","23","0","0","0","16",".204",".296",".287",".325","86.8","13.6",33.6,4.3,31.9,"97.510447586","92.771752672",25.1,42.6,"23.5"
"Massey, Michael",686681,2023,25,428,461,98,64,18,1,15,99,24,21.5,5.2,".229",".381",".274","0.655","0.152",".261","55","2","6","0","42",".260",".432",".319",".305","88.6","19.7",38,7.8,39.5,"99.467958364","93.868433587",22.4,52.1,"27.3"
"Hosmer, Eric",543333,2023,33,94,100,22,17,3,0,2,25,6,25,6,".234",".330",".280","0.610","0.096",".299","14","0","0","0","7",".203",".308",".247",".251","85.1","3.4",23.2,5.8,34.8,"98.408715","93.221496176",23.6,52.1,"25.0"
"Marlowe, Cade",687799,2023,26,88,100,21,13,3,2,3,33,12,33,12,".239",".420",".330","0.750","0.181",".346","11","2","4","0","14",".191",".320",".274",".288","86.6","20.8",41.8,7.3,30.9,"96.995860714","92.698439091",29.4,50.6,"28.9"
"Nevin, Tyler",663527,2023,26,95,111,19,13,3,1,2,25,12,22.5,10.8,".200",".316",".306","0.622","0.116",".246","10","1","0","0","11",".215",".365",".305",".320","89.3","13.7",26.8,7,38,"98.360963056","93.498421127",22.7,46.6,"25.7"
"Stallings, Jacob",607732,2023,33,241,276,46,29,14,0,3,67,27,24.3,9.8,".191",".286",".278","0.564","0.095",".249","20","0","0","0","22",".193",".302",".262",".281","89.7","9.1",28.5,5.6,40.2,"98.748890698","93.710206784",22.8,40.9,"23.6"
"Walker, Jordan",691023,2023,21,420,465,116,79,19,2,16,104,37,22.4,8,".276",".445",".342","0.787","0.169",".331","51","4","7","0","51",".267",".426",".332",".335","89.4","10.2",33.6,7.5,42.5,"101.884002327","95.105508896",30,51.6,"28.5"
"d'Arnaud, Travis",518595,2023,34,267,292,60,36,13,0,11,67,21,22.9,7.2,".225",".397",".288","0.685","0.172",".258","39","0","0","0","31",".253",".438",".326",".315","90.7","10.3",37.8,9,42.8,"101.038586","94.8353646",28.6,52,"26.1"
"Freeman, Freddie",518692,2023,33,637,730,211,121,59,2,29,121,72,16.6,9.9,".331",".567",".410","0.977","0.236",".370","102","1","23","12","131",".320",".562",".406",".401","90","15.2",46.6,11.1,42.2,"100.590638269","94.617661541",20.4,51,"26.7"
"Chisholm Jr., Jazz",665862,2023,25,352,383,88,55,12,2,19,118,26,30.8,6.8,".250",".457",".304","0.761","0.207",".318","51","3","22","0","50",".224",".431",".307",".281","90.3","10.7",25.3,12.2,41.8,"101.207728421","95.01360943",36.2,44.9,"28.4"
"Cabrera, Miguel",408234,2023,40,334,370,86,62,20,0,4,74,31,20,8.4,".257",".353",".322","0.675","0.096",".317","34","0","0","0","21",".247",".363",".301",".314","89.1","7.4",34.2,4.2,37.6,"98.972070682","93.630273802",25.6,48.3,"23.1"
"Pham, Tommy",502054,2023,35,426,481,109,63,27,3,16,106,47,22,9.8,".256",".446",".328","0.774","0.190",".300","68","3","22","1","55",".284",".475",".361",".358","92.3","5.7",34.4,10.7,49.1,"103.076305767","96.158685951",23.6,40.5,"27.8"
"Brennan, Will",686823,2023,25,432,455,115,86,24,0,5,57,16,12.5,3.5,".266",".356",".299","0.655","0.090",".296","41","5","13","2","41",".286",".378",".305",".320","85.7","9.4",35.8,2.4,29.2,"96.456825397","92.245172918",18.2,56.6,"28.3"
"Gonzales, Nick",693304,2023,24,115,128,24,13,8,1,2,36,6,28.1,4.7,".209",".348",".268","0.616","0.139",".278","13","1","0","0","12",".201",".313",".257",".264","85.5","8.7",26.8,3.7,26.8,"95.857527561","91.98471963",32.4,52.6,"28.8"
"Duffy, Matt",622110,2023,32,191,209,48,38,8,0,2,39,12,18.7,5.7,".251",".325",".306","0.631","0.074",".303","16","0","1","0","17",".269",".347",".298",".323","86.4","8.8",35.7,2.6,33.1,"96.70870961","92.368218506",23,48.1,"27.0"
"Tellez, Rowdy",642133,2023,28,311,351,67,44,9,1,13,86,35,24.5,10,".215",".376",".291","0.667","0.161",".249","47","0","0","2","26",".238",".374",".306",".315","89.9","15.2",35.7,8.7,40.4,"101.162097826","94.892917074",21.9,38.5,"23.5"
"Contreras, William",661388,2023,25,540,611,156,100,38,1,17,126,63,20.6,10.3,".289",".457",".367","0.824","0.168",".348","78","1","6","2","86",".255",".433",".335",".338","91.3","4.7",27.1,9.4,48.7,"103.241329369","96.097846496",28,43.2,"26.5"
"Candelario, Jeimer",600869,2023,29,505,576,127,63,39,3,22,127,53,22,9.2,".251",".471",".336","0.807","0.220",".292","70","1","8","1","77",".236",".407",".318",".323","88.3","14.1",36.9,7.9,36.4,"99.185208","93.708029184",24.2,47.4,"27.5"
"Farmer, Kyle",571657,2023,32,336,369,86,59,14,2,11,86,23,23.3,6.2,".256",".408",".317","0.725","0.152",".311","46","4","2","0","49",".252",".405",".313",".314","86.4","13.2",36.1,6.7,32.9,"97.416251746","92.785266614",23.2,47.7,"26.5"
"Burleson, Alec",676475,2023,24,315,347,77,48,20,1,8,45,23,13,6.6,".244",".390",".300","0.690","0.146",".261","36","1","3","0","34",".277",".449",".337",".331","89.9","12.4",36.6,5.9,41,"99.931806194","94.381917566",17.7,52,"25.6"
"Myers, Wil",571976,2023,32,127,141,24,18,3,0,3,48,12,34,8.5,".189",".283",".257","0.540","0.094",".273","12","1","2","0","11",".189",".297",".249",".259","87.6","11",29.6,6.2,29.6,"97.432230513","92.949601154",36.8,43.3,"28.0"
"Crawford, Brandon",543063,2023,36,283,320,55,36,11,1,7,81,28,25.3,8.8,".194",".314",".273","0.587","0.120",".241","38","0","3","1","31",".219",".379",".294",".296","89.8","14",32.4,10.1,43,"99.565776078","94.12075299",29.6,52.2,"25.8"
"Kepler, Max",596146,2023,30,438,491,114,66,22,2,24,106,45,21.6,9.2,".260",".484",".332","0.816","0.224",".288","66","1","1","0","72",".271",".503",".362",".344","91.9","14.7",35.7,12.2,47.9,"102.056672262","95.65094244",19.8,47.5,"27.4"
"Pasquantino, Vinnie",686469,2023,25,231,260,57,31,17,0,9,31,25,11.9,9.6,".247",".437",".324","0.761","0.190",".250","26","0","0","2","24",".282",".454",".350",".357","89.3","17.4",37.8,7.5,40.3,"99.9938884","94.167852814",17.4,46.5,"25.8"
"Rutschman, Adley",668939,2023,25,588,687,163,111,31,1,20,101,92,14.7,13.4,".277",".435",".374","0.809","0.158",".303","80","2","1","6","84",".292",".469",".373",".389","88.4","12.6",37,7.5,38.6,"99.614450772","93.937278476",15.6,41,"27.0"
"Westburg, Jordan",676059,2023,24,208,228,54,32,17,2,3,56,16,24.6,7,".260",".404",".311","0.715","0.144",".336","23","1","4","0","26",".260",".400",".315",".316","90.2","13.4",38.1,6.5,44.5,"100.977982987","94.800749545",26,48.7,"28.9"
"Calhoun, Willie",641432,2023,28,134,149,32,20,7,0,5,20,14,13.4,9.4,".239",".403",".309","0.712","0.164",".245","16","0","0","1","16",".260",".371",".305",".328","90.7","11.9",35.7,3.5,42.6,"99.883095","94.214082",15.7,39.7,"25.1"
"Maton, Nick",665155,2023,26,249,293,43,26,9,0,8,73,38,24.9,13,".173",".305",".288","0.593","0.132",".206","32","2","1","1","29",".191",".331",".285",".305","86.1","18.2",31.8,8.4,31.5,"97.063386705","92.575397771",31.2,45.1,"27.2"
"Colás, Oscar",693049,2023,24,245,263,53,39,9,0,5,71,12,27,4.6,".216",".314",".257","0.571","0.098",".281","19","3","4","1","32",".225",".341",".264",".266","88.9","7.1",28.1,7.9,40.4,"101.394884419","94.790742442",31.8,53.9,"27.0"
"Vientos, Mark",668901,2023,23,218,233,46,31,5,1,9,71,10,30.5,4.3,".211",".367",".253","0.620","0.156",".264","22","0","1","0","19",".236",".422",".304",".280","92.5","9.5",24.2,10.7,51,"103.444965733","96.432401342",36.7,53,"26.3"
"Edman, Tommy",669242,2023,28,479,528,119,77,25,4,13,84,35,15.9,6.6,".248",".399",".307","0.706","0.151",".275","47","4","27","1","69",".262",".390",".312",".321","89.1","7.5",27.9,5,38.8,"99.456717727","93.865892803",16.1,45.7,"28.8"
"Valdez, Enmanuel",665839,2023,24,139,149,37,23,8,0,6,37,8,24.8,5.4,".266",".453",".311","0.764","0.187",".323","19","1","5","0","17",".236",".426",".305",".282","87.5","10.2",35.3,10.8,33.7,"97.841454706","92.995234653",24.3,43.8,"26.4"
"Perdomo, Geraldo",672695,2023,23,407,495,100,70,20,4,6,86,64,17.4,12.9,".246",".359",".353","0.712","0.113",".295","47","4","16","1","71",".204",".272",".275",".318","85.7","16.4",35.4,0.9,19.5,"94.552794268","91.28665535",15.1,39.1,"27.2"
"Castro, Rodolfo",666801,2023,24,227,256,48,35,7,0,6,74,23,28.9,9,".211",".322",".297","0.619","0.111",".284","24","4","1","1","21",".189",".323",".268",".278","87.2","7.6",27.9,7.8,35.1,"99.104106883","93.615443987",32.9,47.6,"27.3"
"Hicks, Aaron",543305,2023,33,269,312,68,50,9,1,8,69,42,22.1,13.5,".253",".383",".353","0.736","0.130",".311","36","0","6","1","44",".207",".304",".282",".315","85.3","12.6",26.4,4,29.4,"96.660790808","92.357553401",25.6,40.3,"27.3"
"Yoshida, Masataka",807799,2023,29,537,580,155,104,33,3,15,81,34,14,5.9,".289",".445",".338","0.783","0.156",".316","72","0","8","0","71",".273",".425",".325",".324","89","3.9",29.5,6.6,40.6,"100.123813246","94.28056556",18.3,43.3,"26.2"
"Harper, Bryce",547180,2023,30,457,546,134,83,29,1,21,119,80,21.8,14.7,".293",".499",".401","0.900","0.206",".352","72","3","11","8","84",".290",".530",".399",".403","91.8","9.1",36.8,15.2,46.8,"103.839812899","96.235486154",33.5,51.4,"27.6"
"Garver, Mitch",641598,2023,32,296,344,80,50,11,0,19,82,44,23.8,12.8,".270",".500",".370","0.870","0.230",".313","50","0","0","1","45",".255",".493",".365",".357","90","20.5",35.5,12.6,42.1,"100.978311963","94.653887243",23.7,39.6,"25.7"
"Taylor, Michael A.",572191,2023,32,355,388,78,42,14,1,21,130,26,33.5,6.7,".220",".442",".278","0.720","0.222",".278","51","1","13","0","48",".222",".433",".306",".281","88.1","13.4",30.6,13.5,38,"101.375261009","94.840009083",34.1,49,"28.7"
"McKenna, Ryan",663630,2023,26,122,139,31,22,7,0,2,40,9,28.8,6.5,".254",".361",".316","0.677","0.107",".354","18","0","5","0","23",".226",".333",".276",".291","91","13",31,6.9,40.2,"100.293034146","94.525848049",34.7,53.2,"28.7"
"Greene, Riley",682985,2023,22,378,416,109,75,19,4,11,114,35,27.4,8.4,".288",".447",".349","0.796","0.159",".384","37","0","7","0","51",".289",".499",".365",".350","91.6","6.6",36.8,11.3,47.3,"103.007318636","95.926317652",28.2,46.8,"28.1"
"Votto, Joey",458015,2023,39,208,242,42,22,6,0,14,62,27,25.6,11.2,".202",".433",".314","0.747","0.231",".212","38","0","0","0","26",".189",".367",".298",".303","89.3","13.9",23.3,11,39.7,"99.750614932","94.225792534",30.8,47.8,"25.6"
"Buxton, Byron",621439,2023,29,304,347,63,28,17,1,17,109,35,31.4,10.1,".207",".438",".294","0.732","0.231",".253","42","0","9","2","49",".212",".425",".316",".303","91.5","20.1",33.2,14.6,45.7,"102.5176971","95.782166382",30.6,50,"29.3"
"Walls, Taylor",670764,2023,26,303,349,61,39,12,2,8,92,44,26.4,12.6,".201",".333",".305","0.638","0.132",".261","36","1","22","0","50",".200",".295",".274",".303","86.7","19.1",32.1,3.3,28.8,"95.825872762","91.918126429",27.2,43,"28.2"
"O'Hearn, Ryan",656811,2023,29,346,368,100,63,22,1,14,82,15,22.3,4.1,".289",".480",".322","0.802","0.191",".340","60","1","5","2","48",".264",".464",".324",".300","91.9","12",35.1,10.1,51.5,"101.483905448","95.348954007",23.3,50.7,"27.7"
"Flores, Wilmer",527038,2023,31,405,454,115,70,22,0,23,63,41,13.9,9,".284",".509",".355","0.864","0.225",".286","60","0","0","1","51",".256",".437",".333",".332","86.4","22",36.2,7.8,32.5,"97.399441744","92.72835564",15.8,44.9,"24.4"
"Miller, Owen",680911,2023,26,291,314,76,54,17,0,5,61,17,19.4,5.4,".261",".371",".303","0.674","0.110",".310","27","2","13","1","29",".252",".359",".288",".297","86.3","12.9",34.2,3.4,30.8,"97.106564615","92.584463305",18.4,48.3,"29.0"
"Carroll, Corbin",682998,2023,22,565,645,161,96,30,10,25,125,57,19.4,8.8,".285",".506",".362","0.868","0.221",".325","76","5","54","1","116",".268",".441",".344",".348","90","11",32.7,7.6,40.9,"100.972563211","94.780604736",21.6,45.8,"30.1"
"Wong, Kolten",543939,2023,32,224,250,41,31,6,0,4,53,18,21.2,7.2,".183",".263",".256","0.519","0.080",".218","27","2","3","0","25",".213",".290",".262",".285","85.6","14",28.7,1.7,27,"96.00426619","92.008496429",21.7,47.9,"26.7"
"Murphy, Tom",608596,2023,32,145,159,42,22,12,0,8,44,10,27.7,6.3,".290",".538",".335","0.873","0.248",".358","17","0","0","0","19",".261",".498",".351",".315","89.5","13.7",40.8,14.6,44.7,"101.351947692","95.064785146",30.4,52.1,"26.0"
"Butler, Lawrence",671732,2023,22,123,129,26,18,4,0,4,35,4,27.1,3.1,".211",".341",".240","0.581","0.130",".259","10","0","0","0","10",".232",".419",".289",".260","88.3","16.2",24.7,9,37.1,"100.126691591","94.139083636",29.7,47.8,"27.4"
"Thaiss, Matt",642136,2023,28,262,307,56,41,6,0,9,83,36,27,11.7,".214",".340",".319","0.659","0.126",".272","31","0","2","1","32",".232",".408",".331",".338","88.5","9.2",34.6,10.4,40.7,"100.494365275","94.474114254",34.2,46,"24.7"
"Stephenson, Tyler",663886,2023,26,465,517,113,78,20,2,13,135,47,26.1,9.1,".243",".378",".317","0.695","0.135",".314","56","1","0","2","59",".243",".397",".314",".318","89.4","8.9",33.5,7.6,43.5,"100.030744788","94.357020636",28.4,42.5,"26.9"
"Jung, Josh",673962,2023,25,478,515,127,78,25,1,23,151,30,29.3,5.8,".266",".467",".315","0.782","0.201",".340","70","3","1","0","75",".260",".482",".337",".309","91.8","15",41.9,11.9,47.4,"101.620526098","95.373200793",29.7,51.8,"26.8"
"Palacios, Richie",680700,2023,26,93,102,24,12,6,0,6,11,6,10.8,5.9,".258",".516",".307","0.823","0.258",".234","16","0","2","0","9",".243",".414",".305",".293","88.1","6.3",29.8,7.1,33.3,"96.959688095","92.583407229",15.1,45.6,"28.0"
"Matos, Luis",682641,2023,21,228,253,57,41,13,1,2,33,20,13,7.9,".250",".342",".319","0.661","0.092",".285","14","0","3","0","24",".258",".359",".304",".326","87.1","6.3",38.6,2,31,"97.615473402","92.870265619",17.2,46.5,"27.7"
"Betts, Mookie",605141,2023,30,584,693,179,99,40,1,39,107,96,15.4,13.9,".307",".579",".408","0.987","0.272",".316","107","3","14","3","126",".294",".563",".407",".399","92.4","20.6",42.5,12.4,48.5,"100.865674689","95.28290971",16.7,38.1,"27.2"
"Sosa, Edmundo",624641,2023,27,279,300,70,43,15,2,10,74,8,24.7,2.7,".251",".427",".293","0.720","0.176",".306","30","2","4","0","34",".238",".392",".292",".281","86.8","13.8",34.1,6.7,32.2,"98.656224369","93.335070971",28.7,59.5,"29.2"
"Jankowski, Travis",608671,2023,32,247,287,65,51,12,1,1,42,35,14.6,12.2,".263",".332",".357","0.689","0.069",".311","30","1","19","0","34",".254",".310",".302",".349","85.4","8.1",28.8,0,25.5,"95.420288039","91.716382549",14.8,38.2,"29.0"
"Bleday, JJ",668709,2023,25,256,303,50,29,11,0,10,72,42,23.8,13.9,".195",".355",".310","0.665","0.160",".226","27","1","5","0","35",".201",".348",".298",".316","88.6","15.5",29.9,6.4,35.3,"98.165226087","93.234953169",28.2,43.6,"27.2"
